"" "" "" "" "" "" "" "X" "Z1" "Z2" "Z3" "X" "Z1" "Z2" "Z3" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"result.1" 1000 0.2 0.1 0.25 -1.6094379124341 5 236 -1.28160605420926 -0.148735319029368 1.24313410238079 0.42138349334648 -1.51445179231953 -0.111043969857278 1.19455582737767 0.421657072121113 -1.3892462546006 -0.107234348814018 1.18653368491664 0.422029257119406 -1.38642458367972 -0.106586295276385 1.19252269281712 0.421976199813191 0.0331321508956133 0.0174464568559505 0.0224485543269518 0.00422497010204905 0.0321387939637545 0.0174889580299799 0.0227184467183765 0.00419400647584979 0.0355971838828163 0.0169344674372822 0.0249645525798413 0.00395187046912689 0.035791028423543 0.0169226830855802 0.0249278386334404 0.00394682507319836
"result.2" 1000 0.2 0.1 0.25 -1.6094379124341 5 233 -1.48626441553854 -0.406857377889311 0.983211718725714 0.440569681083656 -1.7362306383368 -0.365052259006325 0.932091942943937 0.449161860094178 -1.58025964610627 -0.355379833394834 0.912230490440863 0.440046337933737 -1.58180257730658 -0.358103587117053 0.91609951726148 0.440356059890493 0.0376422285979443 0.0175416224062224 0.0172570439879733 0.00522474424231876 0.0362013354293078 0.0175800710643384 0.0175799771684046 0.00533521277420404 0.0367809568636252 0.0186323304557866 0.0160724033567199 0.00537891343604355 0.0368158127753722 0.018616035414607 0.0160394323968588 0.00538039734593465
"result.3" 1000 0.2 0.1 0.25 -1.6094379124341 5 257 -1.61017374738134 -0.349592767808227 0.940898831129791 0.462063119673237 -1.86509244890442 -0.271171532190641 0.875825109432181 0.462852026712999 -1.71894583601226 -0.258458358148271 0.864159429725239 0.461091190178631 -1.71779916019962 -0.260138093763862 0.863625300304254 0.461205617243622 0.0402866660536663 0.0168253917289279 0.0190069792363511 0.00421468348469143 0.0393843796347446 0.0169879578704035 0.0193344107165071 0.0042533729604778 0.0433339947312451 0.0171472027241706 0.0199620746943686 0.00386975705447289 0.0433584867822586 0.0171440473768454 0.0199679466017897 0.00387069948771397
"result.4" 1000 0.2 0.1 0.25 -1.6094379124341 5 249 -1.43057923578045 -0.292352210719948 1.01074956991022 0.371850565846701 -1.67022456113014 -0.232298522635178 0.947331326176246 0.370331855081975 -1.5238386735455 -0.23746566878096 0.949326198352111 0.371550324576722 -1.52400382670291 -0.241648114422735 0.953744641503204 0.371830164156805 0.035449406440653 0.0175145756708048 0.0187869699601709 0.00434494714363666 0.0342916655288841 0.0175907525948351 0.0187622847900149 0.00433949675827083 0.036952016654182 0.0175835180635272 0.0183777805194614 0.00382407588367224 0.0369516260536279 0.0175646070737975 0.0183354070289599 0.00382193573464515
"result.5" 1000 0.2 0.1 0.25 -1.6094379124341 5 236 -1.79006913055073 -0.261388861343294 0.888611886699912 0.478772764942395 -2.06054645950892 -0.193104626631456 0.815275909217248 0.491083734562139 -1.92388746336732 -0.167846315937103 0.797699741024372 0.479026758242729 -1.9241271426616 -0.169987703966657 0.799491339582303 0.479140409376895 0.0461124045856363 0.0179229779244716 0.0183350193417012 0.00480176570301232 0.0444457728296019 0.0180360580763563 0.0189054064937435 0.00481295429846974 0.0479034983238849 0.0184523641145428 0.0183566463797308 0.0046400747206458 0.0478923085810974 0.0184327140294154 0.0183367168576382 0.00463831210703037
"result.6" 1000 0.2 0.1 0.25 -1.6094379124341 5 261 -1.34984402292463 -0.406919891918481 0.933256637661254 0.44448486044946 -1.58710725108278 -0.34034385083128 0.879712507575677 0.442008700016023 -1.44377851475188 -0.348039531731377 0.876861904116186 0.444661395582998 -1.4438249663033 -0.352598913006641 0.882245138384222 0.444957907887081 0.0316406626250535 0.0172006874979469 0.0173490282752012 0.00378791364124427 0.0304955197759682 0.0172219952604157 0.0176704873251131 0.00378190937183129 0.0336992148386767 0.0180798891954195 0.0179734891234849 0.00342031864725885 0.0337628320845926 0.0180633192534551 0.0179325467529832 0.00341970695955423
"result.7" 1000 0.2 0.1 0.25 -1.6094379124341 5 246 -1.34176321653183 -0.353492801618128 1.11400042396192 0.454810625334184 -1.58933974957185 -0.290765736676713 1.06050255670839 0.458834009856294 -1.43174702887586 -0.290176514661824 1.05703011066035 0.455798121462003 -1.43463475035406 -0.292036068025059 1.06011771846146 0.455790317402854 0.0335732289570981 0.0170260458949524 0.0186770817752801 0.00394024318380262 0.0320994463404479 0.0171108510985879 0.0187315406438414 0.00393269882757974 0.0367776847164764 0.0166572348039081 0.0208401943614808 0.00359963185748087 0.0368437327248526 0.0166482310890118 0.020812953669296 0.00360110448554531
"result.8" 1000 0.2 0.1 0.25 -1.6094379124341 5 270 -1.32874577750492 -0.315084623529686 1.13307040796833 0.360819353035204 -1.61918821142347 -0.253228203805151 1.07387672282222 0.363992815809176 -1.44821475686072 -0.250483860859294 1.07693963993348 0.360617097767277 -1.4467781839544 -0.250980505625522 1.0821963189687 0.360100729009762 0.0340556619407151 0.0158815237495918 0.0160680533213581 0.00415381001586045 0.033127605766132 0.0159294158461166 0.0161776712545134 0.00415719236691326 0.0386402110081814 0.0165103504784576 0.015237793607974 0.00437965120047582 0.0387749358039146 0.0164970884450523 0.015183324819697 0.00437660643627702
"result.9" 1000 0.2 0.1 0.25 -1.6094379124341 5 232 -1.88035047206706 -0.501683279896728 1.00949209117224 0.259875507127238 -2.12613272432212 -0.417447930805186 0.931266723427704 0.273401230503036 -2.01611380930087 -0.424164698154852 0.93570094877148 0.264770853858313 -2.01627296593978 -0.427247333629084 0.93583538893729 0.264976952405855 0.0530771884506351 0.0198158458378151 0.020396230421518 0.00485917462015164 0.0522706304364783 0.0199378977694861 0.0206952521426973 0.00492445867618375 0.0497267465183286 0.0197968099138258 0.0197770117850134 0.00475486083694043 0.0497940405104096 0.0197993923648183 0.0197644613710377 0.00475536463947469
"result.10" 1000 0.2 0.1 0.25 -1.6094379124341 5 262 -1.42022483198003 -0.0897135351915129 1.14253766876698 0.330220512211273 -1.67755378657921 -0.0182007365672087 1.06596224062309 0.334362879835918 -1.53418681056628 -0.0269377210176311 1.07959215993381 0.329732515447776 -1.53682133997225 -0.0265749694913776 1.08267690976563 0.330075554953669 0.0363464540396129 0.0160498262439366 0.0163077989580735 0.00375334241898032 0.0350860277122505 0.0161855622994148 0.0163550804982288 0.00370247204128844 0.0365954871255703 0.0162211499974168 0.0166616852933706 0.00353350539960057 0.0364907425432057 0.016210393511093 0.0166315098196977 0.00353431797320383
