"" "" "" "" "" "" "" "X" "Z1" "Z2" "Z3" "X" "Z1" "Z2" "Z3" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"result.1" 1000 0.2 0.1 0.25 1.6094379124341 5 548 1.20392572091743 -0.206156753536866 0.697407693793074 0.49311488167133 0.772418504494854 -0.132651170989684 0.602505559164951 0.463923471975079 1.59578257403782 -0.316371744432145 0.807896121200207 0.499928363754088 1.59309904050317 -0.331442702088015 0.823463031114855 0.498491908309955 0.00963339576859413 0.00772107569173068 0.00893101190252509 0.00208150646385358 0.00906784785747969 0.00770108547017848 0.00883660071961563 0.00203982601539947 0.0218815029755802 0.00817241708690764 0.00866865836577932 0.00233168131414646 0.021108894022685 0.00827449877264344 0.00874125523611055 0.00234199734110933
"result.2" 1000 0.2 0.1 0.25 1.6094379124341 5 564 1.16212844919726 -0.00636003502670055 0.752228478442538 0.33457283704531 0.71751680616124 0.0582558689655613 0.653545363288487 0.31608302940377 1.39048777687772 -0.105846691881604 0.857600458575791 0.336344011870817 1.38708744697174 -0.10801680625248 0.869676738679092 0.336052978088282 0.00962697871712004 0.00758688777410789 0.0078165296261665 0.00196353506956669 0.00913072347846 0.00766127592922787 0.00793694121262128 0.00194752563095962 0.0246708528361158 0.0087355022303098 0.00933772860906588 0.00197065749258524 0.0192410461057855 0.00841974532147796 0.00896079427925832 0.00197276269589456
"result.3" 1000 0.2 0.1 0.25 1.6094379124341 5 546 1.32922638978998 -0.287840753859109 0.894903073370178 0.366480743541202 0.895615045551312 -0.24019484483761 0.807222334279034 0.347807185727699 1.72402988016617 -0.393411992063669 1.07771577921565 0.370032727149633 1.72213096201952 -0.399119682655431 1.0908693686038 0.369883233180794 0.0104730822059349 0.00791562578001513 0.00842027666024578 0.0018085472547097 0.0100258570092049 0.00787512496158428 0.00851787844884318 0.00179470639977997 0.0214665385210554 0.00787498051388658 0.00983228578878091 0.00167913049421065 0.0214728370496336 0.00792667119470112 0.00995870923287003 0.00167778942677694
"result.4" 1000 0.2 0.1 0.25 1.6094379124341 5 550 1.22271568928859 -0.0400319751128313 0.639334689292005 0.348786738783471 0.790578720473009 0.0197251538801303 0.540517722120858 0.327987956520647 1.54827509289825 -0.13411262218361 0.766928445340699 0.349018953268068 1.5535602415418 -0.1323350414255 0.790252312870846 0.349722746316331 0.00948583723758822 0.00762370321677902 0.00856216367142205 0.00180949756316474 0.00907444941299845 0.00761653202684673 0.00863812111766003 0.00179677236153682 0.0173922743784917 0.00761786028967573 0.00818073944734248 0.00167471744186419 0.0174145925910244 0.00762287109347926 0.00835061851570265 0.00167785347319112
"result.5" 1000 0.2 0.1 0.25 1.6094379124341 5 524 1.31441468908157 -0.140151984493073 0.997786893655609 0.416273726099543 0.869508627821714 -0.0680348050034068 0.885334548323073 0.398747480409972 1.85679176624178 -0.329419045483159 1.19844877354745 0.422722940196607 1.81297768706073 -0.344963616498901 1.20825236085051 0.421824105867274 0.0106396706860301 0.0083059254830697 0.00942981055280313 0.0020926535228151 0.0101564850026989 0.00833843302474289 0.00939098792272253 0.00206644602898163 0.0244180896433044 0.00837594640355325 0.0112528929377493 0.00182331608230772 0.0221440719113769 0.00852455072918163 0.0112755367974391 0.00181403187432427
"result.6" 1000 0.2 0.1 0.25 1.6094379124341 5 544 1.22705556525314 -0.127263081564323 0.809858349861129 0.414122306879276 0.788029974600417 -0.0519827896554885 0.722637457912522 0.386282172910066 1.56529765864381 -0.254902080365034 0.917511665070426 0.418637044888418 1.56717084632179 -0.264915532412793 0.930036276569818 0.419404278451036 0.0101442101923881 0.00790716461757748 0.00823168018232904 0.00192695500340348 0.00954179678222588 0.00793015786059867 0.00816710651128462 0.00190543054958463 0.0201015396124589 0.00836794506776136 0.00875280645294833 0.00193701583291619 0.0197382706762003 0.00840606539174631 0.00882675055350471 0.00193076867647922
"result.7" 1000 0.2 0.1 0.25 1.6094379124341 5 548 1.19798960790299 -0.145877815994726 0.775561916195747 0.364733056300236 0.755516091870032 -0.0815963837403903 0.681593721823364 0.344896436484305 1.54430199628702 -0.29772814395874 0.888976191132769 0.364910779763637 1.56021371075232 -0.308790831688117 0.909051510691557 0.365275967898496 0.0096269465478567 0.00783747382140646 0.00880432564582969 0.00202438177121418 0.00930298136737213 0.00794661075362964 0.0088952987690798 0.00201769655239205 0.0169896047791328 0.00777469155816472 0.00838110993676833 0.00177256401928202 0.0170856246556613 0.00780608787670868 0.00848340043917337 0.00177508217508501
"result.8" 1000 0.2 0.1 0.25 1.6094379124341 5 539 1.08234322557522 0.0320933986838947 0.575412079383698 0.344296999023669 0.694485236316348 0.108770194382646 0.4983856437301 0.336644203304801 1.30663567861293 -0.0748422464618324 0.673499280991695 0.347566116866454 1.31504894798661 -0.0847779731360131 0.686163751462671 0.347470173549369 0.00996621327315925 0.00817093137870279 0.00815378126639833 0.00189832047695368 0.00955398611241733 0.00820680055595986 0.00829387859046316 0.00191140998648987 0.0319049784026876 0.00965522641895215 0.00995624364997644 0.00180174723165128 0.0167230438236883 0.0088105039977978 0.0090173316552334 0.00179750278526068
"result.9" 1000 0.2 0.1 0.25 1.6094379124341 5 565 1.05422237082875 -0.110627527774003 0.875661121954094 0.330715842882846 0.643191050314865 -0.0414807903253727 0.776962591836394 0.314721155689714 1.35195896399498 -0.217107826493184 0.995385401241488 0.331466221128708 1.35135215700985 -0.230166818316126 1.00331845160726 0.332392032862246 0.00970693858554315 0.00751355929244363 0.00845114642444106 0.00187583702263953 0.0092279320339114 0.00756390211033919 0.00851446019668267 0.00187449065770273 0.0180272166025003 0.00793857735743648 0.008544993831554 0.00211289149472581 0.0178663264509753 0.00803925487630508 0.00860948148420191 0.00211704661457102
"result.10" 1000 0.2 0.1 0.25 1.6094379124341 5 567 1.16065187163422 -0.0463344814533654 0.727853188212208 0.388538148741193 0.71456206185379 0.0113873309159084 0.634273055475273 0.361838039250233 1.63875472308749 -0.203563236174781 0.904762692126532 0.399320072905483 1.62719072721804 -0.209219315388508 0.91829867635423 0.39789376835777 0.00954736010078254 0.00747110778919674 0.00758967482578113 0.00184658403128484 0.00912077781981167 0.00754017011804293 0.00768155806091569 0.00185322304653135 0.0282982188345783 0.00819514670910459 0.00913236925444841 0.00189764516347695 0.018606968639226 0.00780722819067458 0.00855810470124073 0.00189576207482713
