"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 384 200 1.96849723161991 6.31477060999992 -0.0517120886887156 -0.246134618609299 -0.0628197628064185 -0.0611454335140926 -0.0495503472370697 -0.0463767312108958 0.0279085293198473 0.0270485993468894 0.0280426739155362 0.0278485068793984 0.0263708622075213 0.0287417121428692 -0.371030378183954 0.259453630929201 -0.394850159516004 0.244820829411952
"result.2" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 398 200 1.84335170237332 6.12734095622967 0.0495286495904346 -0.161232641401875 0.0445422811225515 0.0451264117843509 0.0357933068331836 0.0378988984244356 0.0248651028910221 0.023823438397743 0.027459477448625 0.0272576129201899 0.0270031633386984 0.0285256883008772 -0.278368929462466 0.319139996812223 -0.282925597629482 0.397704606752092
"result.3" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 391 200 1.91636567362659 6.46036530612326 -0.0578271217517057 -0.240666126691302 -0.0672790649768578 -0.0668642850224728 -0.0687124313128154 -0.0712661899729655 0.0269784247249914 0.0260836248193895 0.0304180854296855 0.0300042921009134 0.0328129518693264 0.0315669784320069 -0.4906058048319 0.224760353671723 -0.43013835859075 0.252970924740919
"result.4" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 376 200 1.87306961827179 6.61022676893016 -0.131652440873024 -0.325341833260003 -0.146613655233202 -0.142927325718082 -0.128087993709135 -0.12804625537985 0.0305336981290652 0.0295083200511316 0.0313784722487888 0.0312168348342982 0.0330206059533103 0.0364807827500906 -0.473939480439451 0.266857603692601 -0.508371204759045 0.257530685071037
"result.5" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 394 200 1.90284059997887 5.81570431750238 -0.0221539134085335 -0.220841203343835 -0.0127080410339971 -0.0118458609732786 -0.0122897687130841 -0.0165832457821391 0.0213291102416309 0.0206036454010739 0.0211323671330506 0.0209785260976414 0.0184380165966614 0.0223939143962586 -0.323506591917353 0.223872699338927 -0.332259173397316 0.259648475532556
"result.6" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 370 200 1.63661957721633 7.07985320622072 0.0563774193608598 -0.133877199753766 0.0560336193068583 0.0563455869600775 0.0458641342630984 0.0511065025874793 0.0248905464777298 0.0241704034927677 0.0256752951329415 0.0255373410375658 0.0293740561931197 0.0259423278077051 -0.261295761633663 0.41863229836143 -0.306483421343832 0.330105398412689
"result.7" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 384 200 1.92246399178702 6.41590271799835 0.114432307613652 -0.0831947085301089 0.120828889244064 0.120998932914776 0.111475040169227 0.111914918763031 0.0266775294075122 0.0256401091677441 0.0277611365026904 0.0275576288282088 0.0251734126051414 0.0334018993131876 -0.220982713880685 0.386988998682965 -0.201826156077549 0.473957639338109
"result.8" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 397 200 2.08799891165732 5.80911184675099 -0.188174158036629 -0.34822160320555 -0.189979417649871 -0.188714678237994 -0.173442535393663 -0.173393966921951 0.0244305800222613 0.0237133171236064 0.0266117820477214 0.0260508584746683 0.0211383907167154 0.0244726149420918 -0.446640510876914 0.102561141678205 -0.505087975081528 0.123257754938299
"result.9" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 374 200 1.7433523983 6.5996215235588 -0.0153005146569601 -0.194883948717242 -0.0133134489059455 -0.0127101557289534 0.000406094766666905 0.00032715371242781 0.0242755947031866 0.0235201775980904 0.0255627127895099 0.0253827281646492 0.0312726678836042 0.029799269415471 -0.360607693442933 0.338996978383932 -0.348130549858071 0.342876758528366
"result.10" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 10 378 200 1.94019133152254 6.78477499566207 0.0733619973707259 -0.103943789032644 0.066707632338763 0.066679248616909 0.0489013130759311 0.0540636590562633 0.0255839392317113 0.0248947820349063 0.02753068761693 0.0272810765408547 0.0273185084453904 0.0294307350890072 -0.261289154522576 0.374952582397973 -0.271399868173983 0.382094609048673
