"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 342 200 2.06860423002302 5.5694500343717 -1.83566523478752 -2.57814185712091 -2.11756812606457 -2.1215881774182 -2.0876676787642 -2.08354752589846 0.210489442817613 0.206994238925897 0.228039234391551 0.226187555888076 0.327808015436518 0.253483886375637 -3.72234932471559 -1.31445469113105 -3.13683727168291 -1.26230145159784
"result.2" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 333 200 2.69302467821401 5.32622770159554 -1.26890367182115 -1.93360374273636 -1.51118005906438 -1.50090572849788 -1.47291225176115 -1.4347095377237 0.136792942894514 0.132516099201714 0.154786616746386 0.152760555378923 0.216583740420183 0.186831785416656 -2.785894891027 -0.885857768553228 -2.49308455674304 -0.758726443258157
"result.3" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 337 200 2.29704132131818 5.26954800419203 -1.37069309052477 -1.99879162161437 -1.64947309918869 -1.65521008090187 -1.62320414715113 -1.60840469549547 0.121701685375476 0.11844662777573 0.13197953570344 0.132066255916409 0.151795822680735 0.189633167163789 -2.53898575190663 -1.08233491546728 -2.73719830062898 -1.0522443840298
"result.4" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 336 200 2.36994108361804 5.14969223883143 -1.64176083055146 -2.41589164868515 -2.0607462511125 -2.10748533328702 -1.98752349220641 -1.9718015320235 0.179722505908768 0.174563612165371 0.190815238966708 0.193029518514983 0.204731553625802 0.26743393523255 -3.02381766937483 -1.31658188779163 -3.56279428127942 -1.23755818581158
"result.5" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 335 200 1.95254694036117 5.42395835661425 -0.915878088302456 -1.62741874275128 -1.1639180700919 -1.16762776986188 -1.1549239086751 -1.16605896055473 0.086934847461783 0.0837241111975724 0.106266689527582 0.106256187773534 0.109407773313173 0.125907328908226 -1.94065958527 -0.639078772605696 -1.96133736654086 -0.583730712510765
"result.6" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 357 200 2.16062822026138 5.45279466739987 -1.07945956244851 -1.77768180038023 -1.32442590767072 -1.33052588177514 -1.31094972164525 -1.30669826676824 0.0936978084309675 0.0899531873828571 0.1107621698662 0.110112751726271 0.126162039960894 0.133778907195845 -2.22955040280373 -0.78390079710214 -2.20989811117754 -0.7197083656544
"result.7" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 364 200 2.10206594809219 5.6407003417124 -1.06570992538404 -1.8887563561602 -1.35300866882147 -1.35854473414707 -1.35167020955935 -1.35159449110666 0.121970428776352 0.117661548801896 0.136392220179115 0.137266556530498 0.179044171321311 0.178708375995677 -2.39177458523234 -0.782559190242577 -2.28496388873818 -0.641046278716735
"result.8" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 334 200 2.36638664424574 4.92288550304071 -1.69804067754546 -2.3606388241184 -2.0269656737103 -2.02935538915093 -2.02436375387937 -2.00135085054622 0.154557162359433 0.150505379207837 0.179613729595863 0.181530019570328 0.213261375480427 0.212083148678788 -3.13316619078973 -1.26968627809442 -3.05474324341056 -1.38695357559731
"result.9" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 333 200 2.26512971024799 5.42572655278016 -1.9365078107523 -2.73938875809162 -2.14164492204048 -2.14570705816577 -2.15702110344675 -2.13988353678361 0.261165733474315 0.257394512916629 0.303252574108534 0.305969013305372 0.368011870451918 0.329243496944027 -3.64484476838632 -1.23759706920648 -3.61053874996508 -1.22525016979134
"result.10" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 336 200 2.2248808884362 5.52945160164833 -1.07029960596726 -1.81688784029564 -1.31049480973462 -1.31055889058312 -1.24843916063375 -1.24695220087177 0.111009694707342 0.107021084448697 0.132863309129715 0.133089608006809 0.143559717834828 0.148073754930191 -2.0370977798819 -0.573608073976559 -2.05494368854193 -0.5759120718015
"result.11" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 338 200 2.34113636139516 5.5499135591225 -1.32108947967523 -1.99168775838295 -1.43269932551506 -1.42795721708641 -1.4088795079602 -1.39751505689611 0.155082505865935 0.15024327057485 0.197728215106135 0.198813682750107 0.218126597955848 0.25700842195573 -2.5309076933772 -0.738169091290618 -2.48595118585568 -0.6164454489321
"result.12" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 342 200 2.13662961167431 5.33887606441909 -0.966287125759372 -1.64155036921338 -1.18385402209283 -1.185266038594 -1.18644712690579 -1.16022671145834 0.088366593665765 0.0842593573684489 0.10065416989432 0.0999566660619096 0.105954636061746 0.121776539104783 -1.83630055067388 -0.561181319615887 -1.94402801839166 -0.529271668667413
"result.13" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -1.6094379124341 2 325 200 2.47822232903838 5.23196781703499 -1.20295937762192 -1.94123053562841 -1.41260502232349 -1.40227202682773 -1.3706671373602 -1.3706812258235 0.137962481205071 0.133230540472079 0.165509308158842 0.16145942424508 0.231029092915209 0.180306530926491 -2.44470744781 -0.655521922396031 -2.393577049031 -0.727101935470725
