"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 397 200 1.80173557695338 7.09066852266398 -0.0707223805297408 -0.390925112324592 -0.087501802614538 -0.0883750845164145 -0.0833792667248372 -0.0847637085428154 0.0324766183228426 0.0309601570122702 0.0388780440416299 0.0386967311349092 0.036527851930964 0.0302436408822139 -0.450599587327407 0.260235168408411 -0.398599021445334 0.225043299113873
"result.2" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 376 200 1.84466334576714 6.46212299848842 0.0439373105457625 -0.327341858704418 0.0413224918895325 0.0396538512336914 0.0812869157313158 0.0845833974461412 0.0309166996309247 0.0295062896422468 0.0354575948815502 0.0358820455570718 0.0306959276353449 0.0347169400781845 -0.298096326351302 0.409723280499291 -0.279399078047023 0.42732631192537
"result.3" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 403 200 1.79635412617396 6.61287224018099 0.069637988604963 -0.29253995975811 0.0773015572278497 0.0809764329697145 0.11255836873253 0.107262477486315 0.0288856027204611 0.0273343909419747 0.0321741943909217 0.0318522612815818 0.0325114102904341 0.033240384990629 -0.248337624508261 0.42327293540761 -0.237536039500941 0.467336162209992
"result.4" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 387 200 1.97284714321298 5.94472263368869 0.0870370106724134 -0.285711646282184 0.0797294002777263 0.074737238950975 0.0482737134464037 0.0571672647539907 0.0271999511994002 0.0252624961720288 0.0380406037650756 0.036926308754175 0.0340064657752728 0.0287449129210896 -0.352163760531697 0.410893438390552 -0.260916845546117 0.376668825944207
"result.5" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 409 200 1.75130231007656 6.31578488593347 0.313901792134942 -0.12433059649252 0.344780577531099 0.344822846398469 0.312373074038233 0.313185009787522 0.025714308469698 0.0237933834496917 0.0325133503930478 0.0324683717783317 0.0279398540846881 0.0354831243326822 -0.0156142346745134 0.647786915677673 0.00233088888739154 0.67202269458525
"result.6" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 392 200 1.76194910020959 7.23777873566124 -0.0808418217044012 -0.387314279867352 -0.0815980906459278 -0.0849180101071637 -0.122361770000953 -0.125557102153947 0.0309540529387053 0.0297100827897642 0.0370766461575209 0.0365505406841936 0.040157581839696 0.0382972687682148 -0.511918158942994 0.209064154777868 -0.508510232788248 0.238655863896935
"result.7" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 395 200 1.87868585536215 6.56094541762512 0.126860548436767 -0.278359730834629 0.162912582340556 0.156463104209362 0.130367813128704 0.128889454768239 0.0299282298262871 0.0286752711089257 0.0354957988634065 0.0347977145916763 0.038692618352032 0.0402199373815192 -0.273256047681607 0.508230190206736 -0.256438146268388 0.486320587854591
"result.8" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 405 200 2.06970635093458 5.78913536785849 -0.0922719604552862 -0.459537127322158 -0.103972198870985 -0.10300187849679 -0.112175937519459 -0.108935634639835 0.0274030224578773 0.0257749588434765 0.0330191973944635 0.0328301670255547 0.0347584477367183 0.0343334225103916 -0.468741316038696 0.218018674227562 -0.461260180410811 0.254734030156862
"result.9" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 366 200 1.92430242184285 6.1160391414527 0.0572598105169156 -0.31351653309956 0.0511524481013406 0.0507111795080571 0.0747654519248425 0.0743706639250226 0.0269851209275913 0.0255790881854761 0.0335184946102075 0.0331205289274236 0.0324906646455882 0.0358780207236265 -0.237260294650588 0.423286125156176 -0.290257657819038 0.4490989583985
"result.10" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 358 200 2.20470583647788 5.48273702928815 -0.0788872555949261 -0.463673648866014 -0.099259315760604 -0.0970892671969377 -0.0833480542576378 -0.0855146423436946 0.0297854103061197 0.0278651953503924 0.0369107357927661 0.0365376632353909 0.0432619184351497 0.0297704482967183 -0.489382433939703 0.357219576248835 -0.429727404562085 0.26364619948436
"result.11" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0 5 388 200 1.61198646141529 6.71985923912808 -0.175893538047313 -0.509739267308944 -0.179363378640931 -0.181602023451491 -0.179624347529505 -0.185362238199813 0.0294826857250273 0.0283083613887937 0.035140769161784 0.0346318355175447 0.0369247622368014 0.027315267220265 -0.569559213162662 0.171114273005273 -0.5530309805852 0.109100635335902
