"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 410 200 1.92768704082949 6.86274513854979 0.616254553631081 -0.1517143776462 0.797964869098048 0.802372977809509 0.728331441596926 0.771648075359032 0.0364643172027091 0.0341815438811146 0.0666785485159924 0.0665275491403641 0.059785679276645 0.0705856543153012 0.269157551140757 1.19696496517853 0.300159520344326 1.38583733925769
"result.2" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 444 200 2.2568898056814 6.20586202339589 0.612531833206933 -0.150640817415419 0.708661956734809 0.704515010498464 0.643603976228323 0.681679649818823 0.0316607287871155 0.0302119577037343 0.0485887484444163 0.0474670789513875 0.046872585892639 0.0562571917615315 0.2187391145335 1.06081323386759 0.276462765155975 1.12344942879463
"result.3" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 406 200 2.1955400514288 5.80451650427564 0.661713814344414 -0.209641543826531 1.10708672761725 1.09945591885689 1.12597778588371 1.15392718168913 0.0309645047336897 0.0287391623984434 0.0657821565277759 0.0673817648087798 0.0809458144778984 0.0717541045404921 0.570088118653908 1.60876306948622 0.689025110123863 1.63846759760327
"result.4" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 398 200 2.15481900127821 6.40640113642968 0.688720923013175 -0.0668569824456958 0.776181507695818 0.803686410875681 0.757902814165932 0.785228216414696 0.033848935993279 0.0324731329596057 0.0483056223866855 0.0472123547529954 0.0527462370828719 0.0568439216799648 0.333566171081786 1.24321174922414 0.373115297399043 1.28477126354669
"result.5" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 373 200 1.97339068265972 6.42341814682286 0.521232893591672 -0.331238300893205 0.560739847665932 0.574529360079365 0.584276419078589 0.575388037994599 0.0409612982339546 0.0383375851861083 0.0593051480079638 0.0606985442094908 0.0590537944266234 0.0772916689816203 0.138380927903993 1.02645909529786 0.0765766751099445 1.15896627199268
"result.6" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 430 200 2.39791973170012 6.13789553666238 0.188598326315313 -0.526076600917059 0.375138461509373 0.355180095635076 0.372028399529076 0.332318552367087 0.0457814233756325 0.0432919447465772 0.0979255586029095 0.093132304309491 0.0813925079487507 0.103797920226269 -0.189230112345639 0.957065154089584 -0.278844225194524 0.96932831410203
"result.7" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 420 200 1.50443232568818 9.31136798941131 0.515762257199574 -0.0355221733813463 0.7193698262683 0.692191449027671 0.726429040332138 0.705408287910713 0.0322304140335042 0.0307185945869281 0.0596952286650316 0.0564172091753938 0.0561772949618101 0.0486455836365564 0.329270656920133 1.28600813014466 0.300827121972667 1.09074362739683
"result.8" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 425 200 2.29110245868425 6.33292156762816 0.289881253022413 -0.481202055524677 0.257712992972968 0.263601740255496 0.265433074239618 0.258635590887731 0.0418277062884414 0.0396407892449602 0.0505942869375551 0.0500807738170291 0.0523608047719588 0.0566328326442263 -0.148581716927679 0.75970388690988 -0.277757906219668 0.73904917025892
"result.9" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 444 200 1.8599697061138 7.45039113803827 0.484953296800535 -0.184871359945078 0.569702333497717 0.567573609192963 0.60401649218576 0.632009186456843 0.0339152969512588 0.0321506404442167 0.0520959937635391 0.0497383292095544 0.0536452876946284 0.051388596767941 0.108253316406765 1.0831233175043 0.217603615126709 1.10956963250045
"result.10" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 418 200 1.85306122218088 7.69712985733864 0.628503867913558 -0.0763315520358469 0.795512355268048 0.781434342503306 0.775990999640775 0.736187733991147 0.0340852279278363 0.0324647690174709 0.0619494651783594 0.0619453789618869 0.0617039535273184 0.0660648281474228 0.309397785318524 1.28607302564755 0.242236792855504 1.29159066062017
"result.11" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 422 200 1.83680266150308 7.25632375321074 0.39205343271418 -0.289740276748895 0.488985009645637 0.484152597458639 0.455452274998906 0.459860696014614 0.0337638884233626 0.0321769480450536 0.0474480255306932 0.0464908134311098 0.047055980768388 0.0467487199116854 0.110890762235093 0.880635496535887 0.0307989893950468 0.893242903724189
"result.12" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 408 200 1.90078869710852 6.79350903660303 0.950304822517734 0.186176332846893 1.23222226514545 1.23832937407017 1.32956998141431 1.31733141932751 0.0270621285651545 0.0256720164550035 0.0531007661698268 0.0517604997135116 0.0647553309174817 0.0635307738193928 0.832068572149019 1.78794573745824 0.837867222909745 1.75587499989274
"result.13" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 425 200 2.32447972294084 5.7865728038902 0.495916147819845 -0.361017383212127 0.701960986697066 0.681297218631702 0.68145438784672 0.686863035534703 0.0349049892257062 0.0323503130165333 0.0701692685862105 0.068031269636887 0.0658239206968011 0.062271420337771 0.26034510648055 1.2021194430224 0.164801271012996 1.09335849512773
"result.14" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 2 407 200 1.63069122745136 8.54815229766064 0.584610998658463 -0.0689414175209393 0.700866021246247 0.690134632257847 0.699718129267417 0.701998166184603 0.0328934307303095 0.0315061182037784 0.0436970512315229 0.0427499974134438 0.0429325172540175 0.0413906843654313 0.298024420305078 1.06107782694066 0.320663072716148 1.08899049226589
