"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 388 200 1.89333374834502 6.8701694232335 0.539165442220074 0.327038592060094 0.544927613054093 0.549584932756098 0.584927620941511 0.587259428736564 0.0206181281201453 0.0200524706523672 0.0209930119167615 0.0207820665910446 0.0231649208740595 0.023978116213604 0.300419585832763 0.866970421372603 0.279659436730082 0.87413837639594
"result.2" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 373 200 1.71715658112682 7.44507468635041 0.804928926405125 0.582416589527717 0.840017981791429 0.832759146841493 0.821344950217123 0.82355201160567 0.0225608447884154 0.0217612803619496 0.0268124708713295 0.0262366170460755 0.0215445405656497 0.0313302409492536 0.584623233373108 1.11323790206866 0.465360645423736 1.11637642891853
"result.3" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 421 200 1.7957609215338 7.77659681353936 0.422761545021121 0.241897020185459 0.439828646743688 0.434645037320479 0.44357078341908 0.44669116698434 0.0222331112501945 0.0216014810261316 0.0253770361821496 0.0247789637967179 0.0284524639277954 0.0256103369889305 0.115104554322584 0.786388274121349 0.144321254483546 0.738476137385066
"result.4" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 430 200 1.74769985192842 7.74830678744888 0.730593765603645 0.528248177803713 0.771879673018205 0.763657898756676 0.773349578638683 0.779853095382941 0.0199207171291946 0.0192516138431051 0.0203038882695275 0.0199058274896528 0.0186364568493462 0.0215820215616366 0.495076865228189 1.01142673436744 0.530209291408725 1.059590442294
"result.5" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 428 200 1.72645346703319 6.64107820722237 0.538132046914179 0.314279916654819 0.566931626253445 0.562922617381365 0.550117479991865 0.547937559012441 0.0185732562134904 0.0176839791438168 0.0200618692207362 0.019724695604677 0.0206207276190861 0.021170832305679 0.275123084307434 0.86925005566533 0.271207827527539 0.827036559446256
"result.6" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 432 200 1.58600912065598 7.67813832074992 0.632376100688388 0.442948714659512 0.654194091852365 0.653510367638875 0.656803195717664 0.659328988842136 0.0172933295890814 0.0167816045859458 0.0173728092774442 0.0172590670399781 0.0158071462566367 0.0192451144417924 0.374109734944191 0.868843971256514 0.389167663093477 0.944155105331137
"result.7" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 409 200 1.69708734484686 7.18981301826195 0.530956182872375 0.325346354151108 0.550523286603606 0.547159999846579 0.546771042023217 0.549267529039698 0.0217163568922869 0.0208590905291614 0.023229299417596 0.0229331739709124 0.023203088059762 0.0211330435994977 0.265900114596215 0.840029595829296 0.28002177334405 0.804589901067505
"result.8" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 450 200 1.98897841362315 6.50194183585222 0.583606623753621 0.339311813114965 0.6591960132368 0.640899242649373 0.62942371503702 0.630822195829292 0.0195810845751338 0.0189971705707924 0.0241255055346955 0.0233111045823325 0.0219867020896867 0.0221927082945237 0.340517461923781 0.906589201067878 0.367638380816577 0.908522767622468
"result.9" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 419 200 1.93789688236998 6.70505208364877 0.713283705919383 0.485838547133877 0.77735189008948 0.770132905326695 0.795762116813208 0.790973709110641 0.0187719640561107 0.0181416253481436 0.0239190027563004 0.0234426697663668 0.0225319961711761 0.0243063740196233 0.538697198976388 1.08466076619445 0.491728051410418 1.08378974148039
"result.10" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 451 200 1.82799694634342 6.96485629181308 0.637658316670468 0.432035789635246 0.637497517515554 0.641484966186584 0.651254608032491 0.653654594382407 0.018345085207388 0.0177650302001374 0.0176373204537818 0.0175388390618693 0.0205062222434595 0.0165025504157525 0.368608658241576 0.904770032217276 0.416046109654608 0.888004389657708
"result.11" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 414 200 1.89304727794661 6.12057482902502 0.651088470321142 0.432523828884679 0.690456657217261 0.679375995860643 0.63642758080868 0.638231875672502 0.0182002910437652 0.0175703497122969 0.0207860853610256 0.0202297329827449 0.0158389536529215 0.0237647395601829 0.412178529070882 0.881209258895342 0.355765172412729 0.925849782658832
"result.12" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 402 200 1.72628785354634 6.94148911938519 0.783025179337703 0.534453612111962 0.852796040602693 0.84614845648993 0.857267938123137 0.856100090798795 0.0183863180829211 0.0176460550910093 0.0207752656159312 0.0204105569994065 0.020886407115866 0.0226546213775058 0.610681464410062 1.12159590678542 0.583549572311577 1.21921168808832
"result.13" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 440 200 1.61739353247736 7.36964635641881 0.600099143556484 0.368902537413946 0.638542645632395 0.630404527466264 0.625568462615373 0.622578770142256 0.017701003052701 0.0171297790390273 0.0213204710410983 0.0207145509881581 0.0243105794804716 0.0210563376523005 0.296637944076678 0.921070865861402 0.34810558783056 0.890050772478583
"result.14" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 393 200 1.64739802402726 7.74420884608864 0.559692827456068 0.361172545813297 0.593828493502646 0.585238383307483 0.585668828278637 0.589601426917718 0.0217318073271338 0.0211532457431038 0.0253686594833277 0.024704552852252 0.025489858988942 0.026594633202156 0.292904729961039 0.87891981749454 0.253996796323349 0.862388115400424
"result.15" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 447 200 1.90601341541321 6.83700992146874 0.790078552236659 0.54958748372459 0.818934527577348 0.807250255165242 0.794223285507792 0.79829549694893 0.0187850125679265 0.0181701657438855 0.0232726052026462 0.022437131894527 0.0209004476154502 0.0204423110467423 0.552653959398643 1.12023023455415 0.550500161703564 1.06158346427014
"result.16" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 400 200 1.78756544984476 6.82022428922715 0.611325027588613 0.382529539113754 0.620686885511636 0.624843809887472 0.622526810691863 0.623244363391359 0.0200269586231872 0.0192087883204945 0.0218077866510038 0.0217981803941967 0.0217645017282647 0.0285799873633532 0.381292974128382 0.886685367431208 0.310846989208523 0.980369512775989
"result.17" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 426 200 1.59303364881454 7.73266185011015 0.494897978763505 0.285896521233649 0.51134849257103 0.511566202289923 0.535204192923634 0.537521815771119 0.0200911405053205 0.019413496296552 0.0234454901885965 0.0233638900961243 0.0251376734274091 0.0239764290402702 0.204313370078745 0.833512928879221 0.237556901135352 0.840453776685663
"result.18" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 408 200 1.93699935095109 6.39701985723655 0.574703715396111 0.348881357199857 0.617123728958403 0.608463763446628 0.599207926227452 0.599305639958319 0.0206751302781105 0.0197852105975407 0.025647227007946 0.0248588862771413 0.0227924000878659 0.0248920392533064 0.248129368964508 0.893449131759331 0.332470589407705 0.910752169460361
"result.19" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 462 200 1.83026006696404 6.25304073834928 0.665444286163204 0.442560566005999 0.712790335628993 0.699619392076079 0.69645536246353 0.699512924125317 0.0162094741549854 0.0155276613362903 0.0203434695633465 0.019520455684968 0.0196052548463609 0.0192999775170794 0.432773095724609 0.949064607097825 0.424357783388196 0.954324388055663
"result.20" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 391 200 1.76570942515988 7.01022689515114 0.878087233307186 0.604034322825258 0.949458411152176 0.929786238888369 0.939720850508176 0.937386012850528 0.0200576344025483 0.0192753778294652 0.0246052550081406 0.0237094052387373 0.0287950562721102 0.0254388346254156 0.613611887798439 1.26979107344025 0.654175732164647 1.27973467582042
"result.21" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 434 200 1.78270901220096 6.818035140289 0.448341790767203 0.250360499693359 0.484812426083742 0.48081252514708 0.504448533109137 0.502515900617933 0.0179598215400984 0.0173851751399007 0.0185495803405465 0.0183091376756833 0.0149103304991069 0.0182544103742394 0.283295497498385 0.7339973322977 0.225581909516089 0.771790432379531
"result.22" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 433 200 1.98212851037402 6.56712091713487 0.542180158052149 0.307883728764156 0.5730291860572 0.568832453181023 0.575789559972101 0.577381996988544 0.0199891228760966 0.0192974832875473 0.0220350267467729 0.0215013390232929 0.0231655241996937 0.0234472761677203 0.318723942780582 0.847094531847791 0.299743153642962 0.862077581731333
"result.23" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 409 200 1.61779401946311 8.21189108702234 0.873163950582493 0.653672084149108 0.927955568685083 0.920305822166065 0.949062827046068 0.949491283044962 0.0190793600133709 0.0185948306324132 0.0201216473322478 0.0197513642025826 0.0189342508913263 0.0198023086364171 0.73495632665723 1.22503706193375 0.690196781414236 1.21946224105103
"result.24" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 399 200 1.91498586498881 7.05296952190447 0.579579425620101 0.374856431489416 0.624820569879675 0.616524970362917 0.627452860858802 0.627107951828513 0.0219610434353356 0.0211528927320402 0.0250899482998387 0.024451853875753 0.0243276205304762 0.0261143010884328 0.276603606883537 0.919403412160399 0.330596686082079 0.982199289986809
"result.25" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 416 200 1.65750682503547 6.92195745442906 0.716927197352489 0.474315855145632 0.782323665861551 0.772949861346458 0.774149383700799 0.774569334190991 0.0179231232903081 0.0172040493340092 0.0209674767547109 0.0205580943884298 0.0182507012853349 0.0225634237659208 0.519657834584849 1.03740631112221 0.474727908625494 1.09158395372426
"result.26" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 439 200 1.80324956079007 6.72736822236298 0.666812548800326 0.446528125856676 0.708111554267072 0.698173208078034 0.696175943945803 0.702867905674052 0.0176006673746768 0.0170117598123814 0.0200214398396425 0.0194915323016978 0.0208306266466799 0.0188753700025141 0.423905617204125 0.961150739519477 0.482539586500871 0.993270229087214
"result.27" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 409 200 1.98369904140191 6.66663783655379 0.633490005605596 0.42077831372789 0.647754914549237 0.644207025221299 0.626671392495275 0.628403888726029 0.0197330684798586 0.0189335846693963 0.0202155867964854 0.0198642694714575 0.0166996744438385 0.0186141991506446 0.394779174842127 0.88294416398875 0.377081750069676 0.899791433419359
"result.28" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 422 200 1.95652581098028 7.04493503325148 0.503980991243885 0.293498281922379 0.518661655213689 0.519393946950918 0.539600466389315 0.541193894813221 0.0201265845314793 0.0193690802095572 0.0251414943117326 0.0247990953573305 0.0223851418672387 0.0237180251284754 0.266187614593916 0.832698485396407 0.212329504185708 0.856835353854041
"result.29" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 406 200 1.68548832224105 7.43878763050019 0.718595169786965 0.48187042395858 0.766044739903533 0.756486911655554 0.752029964977681 0.748603051188458 0.0210978640454053 0.0203901421003833 0.0256976452838639 0.0249864330243838 0.0249230431466365 0.0256779809540194 0.457974060111239 1.07523046861823 0.436180400700018 1.08025247838012
"result.30" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 415 200 2.008437725164 6.62584906683059 0.61695426785144 0.409687116954858 0.627551634091967 0.629008240709641 0.642271432921914 0.642298609022251 0.0210273105683167 0.0202045723884153 0.021713649217633 0.0214266308786195 0.0233847725449586 0.0206463055511228 0.364041906651912 0.929049690650647 0.369477964350339 0.918580311106125
"result.31" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 416 200 1.92835975844646 6.34497905114372 0.905615346739015 0.620170817030247 0.973288209496881 0.962560500094076 0.974334299844863 0.979099322063681 0.0186746949271536 0.0179878169598369 0.0222388902493616 0.0215974009325675 0.021355449676878 0.0219004133882732 0.717766399895888 1.26270807355923 0.707466913694208 1.25388272237326
"result.32" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 404 200 1.85855537626559 7.32596359139998 0.707617506685794 0.482210003673874 0.73154586736077 0.728425151943633 0.733266528921975 0.732256193388269 0.0213896400353356 0.0207464383270992 0.0224266750243532 0.0220713842140903 0.027010469798377 0.0207111902729146 0.429214417581975 1.02264172719139 0.491099398530116 1.0204144806023
"result.33" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 451 200 1.76908956745956 7.11011719626623 0.576630321552555 0.34689734307547 0.610242174873404 0.605502854139506 0.615507308079263 0.614578804250081 0.0185890173988923 0.0180276428911852 0.0199984384647048 0.0196164106734111 0.0165180165491151 0.027704637755454 0.396762950861399 0.867460300451703 0.316236616857337 0.976819802642098
"result.34" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 438 200 1.83390627772062 6.53242092435585 0.742918860477919 0.518742182042568 0.773328434519728 0.769301871833894 0.78205839694232 0.782096092903961 0.0169667731332238 0.0163024699395832 0.0205810683030605 0.0201479643585672 0.0206432325027354 0.0191421014840783 0.548255716017328 1.0755619090131 0.452246835202254 1.05517200351663
"result.35" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 410 200 1.90575202333738 6.53115822508095 0.822988198719944 0.576201900804048 0.863360666088214 0.851930807486054 0.824186482472859 0.82682472170634 0.019619379088006 0.0185206263822501 0.0243619759439444 0.0235851047778843 0.0193381389585509 0.0223739308315656 0.539335105124058 1.0781005605712 0.511029459147717 1.10365390806252
"result.36" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 428 200 1.89672330937587 6.60780595012532 0.53611916303526 0.317430959679045 0.574353945217011 0.565646495354657 0.558521964467804 0.559446451417321 0.0195457361800661 0.0188162759616761 0.0223720757697565 0.0216867387384185 0.0184043096691619 0.0210535365690248 0.290196989110996 0.809629309125266 0.284183800847408 0.810923483885806
"result.37" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 0.693147180559945 10 414 200 1.98418212085814 6.55526711665606 0.730693328268913 0.498015711712417 0.778525333778734 0.769475746177115 0.783441449911122 0.780573013784128 0.0194077395108011 0.0185864519766377 0.0232493939400335 0.0226124701946658 0.0227257193214947 0.0221844638465339 0.5051549836405 1.07583435560362 0.492915091277642 1.07877007692662
