"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.11" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 476 200 1.7343012119855 7.766040228058 1.46869605828809 1.12420577498521 1.56462744072698 1.54510261245543 1.56097490786806 1.5622984604497 0.0156984407842647 0.0152715718893906 0.018373971474082 0.0177857846406135 0.0214938511504626 0.0207310350733392 1.3127580218571 1.87560628427422 1.30723351999161 1.88034170311347
"result.12" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 492 200 2.17303236106946 6.77901238692043 1.4308590183906 1.10935790635741 1.56576843016165 1.52984032175793 1.584663317477 1.58479597748611 0.0167460804771775 0.0160605832756805 0.0226100532107268 0.0210557959586194 0.0242198764792623 0.0206746790520878 1.26935169851766 1.87835980915677 1.23849122468987 1.8530870713626
"result.13" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 445 200 1.73474639237552 7.41142437961568 1.59504408353542 1.27234897350105 1.72075196811321 1.69491418658797 1.70719365227353 1.70401573700535 0.0150403857518274 0.0146086784028655 0.0196442576062354 0.0189035917304572 0.0166282350412589 0.0225564563099154 1.45819267490706 1.94833155752192 1.43774089722288 2.01091378533418
"result.14" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 483 200 1.78713564003535 7.29266600819888 1.59631241293353 1.26196743403663 1.73718088312987 1.67201407425061 1.70335397522774 1.70129314471358 0.0142161877482696 0.0138703494762154 0.0220239138485282 0.0198570412679091 0.0253062879369094 0.0212313498201293 1.40228618970182 2.05277541636188 1.46569353530599 2.00151816459722
"result.15" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 451 200 1.8771378256952 7.2557184088324 1.4479858938747 1.12802982748498 1.57941156235633 1.54824690919019 1.60515555495696 1.62111082426126 0.0158506245263135 0.0153767350909838 0.0213488479250277 0.0200898635177668 0.0226320355002126 0.0214019587506726 1.34480433532561 1.91854407033869 1.35142693257645 1.90618525579944
"result.16" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 463 200 1.62070135471732 8.467727933004 1.29211080220353 0.998905916605953 1.37894889463157 1.35547564481143 1.36844684641883 1.3751983343441 0.0162919205457136 0.0158636764954383 0.0180008490201008 0.0174279995504272 0.0166783683990363 0.018633877551763 1.15746164565436 1.62904945146986 1.12563240169203 1.6359954143722
"result.17" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 491 200 1.72779870041342 7.55941985398097 1.31400124939767 1.01273422505181 1.43203549066024 1.40788489682077 1.43121110789158 1.43410560662463 0.0148636333828583 0.0145328348170933 0.0200909722540873 0.019227130568064 0.0216629288866988 0.0178958778916445 1.18707572221399 1.75406498071352 1.20710900510279 1.70168984665735
"result.18" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 459 200 1.68812052557377 7.44482685760838 1.61974496423773 1.28627931861996 1.69682649840187 1.68020672412876 1.68447878841519 1.71481937849889 0.0142418247091115 0.0139317397187178 0.0202588024743873 0.0194295409962194 0.0193153822591789 0.0244862330609356 1.43595991269029 1.94615869613799 1.45882526839959 2.03565963092684
"result.19" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 457 200 1.90288735288814 6.40029541434963 1.47827829541438 1.13424008926954 1.6056333367251 1.55952696985378 1.56243431589169 1.57085004659872 0.0146206511510675 0.0139400507971968 0.0187501381583008 0.0169565121756782 0.0184260231606743 0.0177804298015672 1.28708211722699 1.82490653267204 1.29225772912168 1.85510082166388
"result.20" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 461 200 1.66294647986695 7.73577852106826 1.3241045063032 1.0230278579007 1.39944146286555 1.37940956519419 1.38826266183139 1.39884059093797 0.0155961303218226 0.0152652498449898 0.0194771658197193 0.0186607098045851 0.0167071671471333 0.0224531026296072 1.14450358912304 1.65435751395733 1.14270408466643 1.72886524935747
