"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.14" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 361 200 2.28856826595607 4.96212608311261 -0.723797161375453 -1.47501459522949 -0.908036477325151 -0.908567514622953 -0.891807742773467 -0.885644606408429 0.0734675378815559 0.0693465028431191 0.109977330743902 0.111410680205256 0.161867128124789 0.17523640152035 -1.76873701354078 -0.0816915882988189 -1.8577343146667 -0.166664964055672
"result.15" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 387 200 2.40096259325106 5.36303522002113 -0.446535340704047 -1.3520722172414 -0.567267485727613 -0.568047550885949 -0.615669175025662 -0.590109033595558 0.0730363826400017 0.0692796679673671 0.108960522615992 0.114520649344891 0.111603771742426 0.136971702184727 -1.26524663761642 0.0156182864569184 -1.41293704130933 0.0727415948710342
"result.16" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 389 200 2.07833696370056 5.53209714749339 -0.441677782571733 -1.17330954980992 -0.532204538997843 -0.535984407375357 -0.527885996336304 -0.485298827291243 0.0600916358413371 0.0565742478039899 0.0775840136771403 0.0786543260499329 0.0793619723992446 0.0907974820345939 -1.13499778291667 -0.0332577736774021 -1.04020630927973 0.0996067118617111
"result.17" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 353 200 2.13724754327073 5.44674370446893 -0.11269430740989 -0.795575154738195 -0.0753412959685677 -0.07696141121037 -0.158126091993603 -0.118914173607311 0.0481061449409016 0.0446686535557872 0.0765738688385594 0.0768863080163484 0.0683102689617912 0.067294276630225 -0.643486150645348 0.325002266499049 -0.72266168859312 0.396479930829532
"result.18" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 332 200 2.42673333792213 5.2257023876544 -0.712159415426688 -1.38340441235736 35.643760606809 41.1436800411071 -0.896110148272157 -0.898501710265932 0.0689763183315619 0.0657326486447066 0.934932589334639 0.705261272345641 0.0921724715538179 0.0837490113210284 -1.48836796454659 -0.300351779976549 -1.49811120323111 -0.40769110629131
"result.19" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 378 200 1.98869551402838 6.06258602008366 -0.874827375734706 -1.55286968485393 -1.10127289984044 -1.11234399543966 -1.09118179938949 -1.08695730224408 0.0810607013639238 0.0778415412694889 0.0981439248601643 0.0984948243505551 0.107937984946941 0.108156422946602 -1.79792485271503 -0.468073535694916 -1.82871816679613 -0.532629758120471
"result.20" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 368 200 2.48368908487401 4.78608216222195 -0.735855471192182 -1.44877428382373 -0.844004752589764 -0.848388847970402 -0.870138823478719 -0.817598109510014 0.0662573736520642 0.0626950985628483 0.0983053829386028 0.0998773514555064 0.119576134433256 0.12792804578439 -1.5788362456532 -0.221813518755946 -1.54398021756696 -0.195971475720996
"result.21" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 361 200 2.2952132919343 4.96463747224017 -0.0425398283929085 -0.859648800285249 -0.0995241266787267 -0.0974319592932368 -0.109485515472704 -0.110581496700543 0.0484618961355008 0.045214474617376 0.0913561941056663 0.088761277264609 0.0943975175680354 0.10127308925458 -0.661597387122413 0.530465644938567 -0.681630412255524 0.626149322271417
"result.22" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 366 200 2.025175393181 5.40866987108216 -0.419283153155064 -1.1713020632814 -0.683362986191495 -0.702122471955282 -0.696429561339293 -0.697828934387606 0.0592305434356673 0.0564206319410766 0.06674372007974 0.0676554570763226 0.0765895000443012 0.0804272733494202 -1.35875589423805 -0.214909489072187 -1.36744825326585 -0.22736484290525
"result.23" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 346 200 1.94324512977042 5.82107230137547 -0.424643789226165 -1.10923626865364 -0.546125887073607 -0.542711362877492 -0.496258686113175 -0.481645265797065 0.0652852736777867 0.0622665603094852 0.0880575900682119 0.0867940406747743 0.0874327306498089 0.0922800976157563 -1.1679686646423 -0.0560207522755691 -1.14346358777591 0.0335557423087482
"result.24" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 369 200 2.25467685468151 5.12893336026737 -0.724222671463481 -1.48794815043125 -0.921114075342214 -0.918547433371642 -0.88815030353234 -0.888094616047959 0.0780619835337349 0.0739041876968771 0.112607508250851 0.110185311926772 0.124118268289246 0.10734035351164 -1.77241508489332 -0.304478225085427 -1.52739191936496 -0.262763019304381
"result.25" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 382 200 1.9821311937909 5.84988235693806 -0.361765199427938 -1.04238101456458 -0.453796874458693 -0.451306064866974 -0.426222669104613 -0.405860997646281 0.0480206300434856 0.0457212714373343 0.0557578002984827 0.0554544731629712 0.0523722201005547 0.0517052175450816 -0.914920590551947 -0.0783385623336708 -0.889891805113157 -0.0630579255736253
"result.26" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 364 200 1.9092569347351 6.33934558156212 -0.617251961832569 -1.28346893302556 -0.753856641654114 -0.752654667443962 -0.792227146192708 -0.796040958611555 0.0709780756162576 0.0685305409895756 0.07942714751147 0.0785359895696008 0.0983036675235742 0.0867189638514208 -1.46844668707416 -0.270909920837649 -1.42000082246815 -0.285816943272439
"result.27" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 388 200 2.0562600497673 5.50659523109373 -0.463772622450114 -1.1810028952731 -0.489249965040153 -0.500520285518778 -0.498824436556474 -0.49863219316081 0.0587996679512503 0.0557799510316544 0.0904805080149972 0.0886905678419089 0.0984321032143364 0.0788532093829716 -1.11847243953201 0.121376665529109 -1.09874976759659 -0.0198148691942982
"result.28" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 373 200 2.41434889018172 5.32252719018899 -0.364792777921137 -1.21677165235362 -0.511497119936888 -0.517151199570747 -0.459888604516006 -0.473048791677814 0.0624298452472304 0.0591833776157314 0.084071542772422 0.0858323977217324 0.0921341511575222 0.0773396035967669 -1.01977510529167 0.125374917974038 -1.02424162987497 0.0137534717075605
"result.29" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 368 200 2.1957608804633 5.69276448272618 -0.320892412327794 -1.04344552631736 -0.533086955360934 -0.533800415283774 -0.637020167713611 -0.628647926491095 0.0565041771566848 0.0537678400575272 0.0705829555053018 0.0687781382350628 0.0887695029344495 0.0681901728583016 -1.17731318673334 -0.0119065921159476 -1.21092108702584 -0.12898764901547
"result.30" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 355 200 2.11018224155831 5.89723362938287 -0.0123311094452309 -0.741643650400813 -0.00714658192849041 -0.00929027233846363 -0.0273534735207227 -0.0203110545646748 0.0534423331283814 0.049880489694164 0.082211046634941 0.0807867431531015 0.0773288649981482 0.0839543312140335 -0.523644102549699 0.482577829726677 -0.532260574930237 0.577400299826474
"result.31" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 374 200 2.05935525187164 5.79385088404935 -0.348179515365266 -1.01186594619398 -0.581892738100114 -0.591751539228999 -0.60957134394433 -0.595067035501875 0.0499125341582609 0.0475525530798131 0.0595698502658 0.0595831501432427 0.0589507047390513 0.0596700141645993 -1.06012743418511 -0.117217028600538 -1.04897306279862 -0.143188794900355
"result.32" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 340 200 2.58518147568979 4.95729692013776 -0.291076842285297 -1.08676660819587 -0.452601298422615 -0.446319613897201 -0.424597062851708 -0.410663092151004 0.0647467149117388 0.0602338277471108 0.09198894253336 0.0880811012101512 0.0954961198235312 0.101404878621139 -1.04668333656042 0.120368677366303 -1.24249990776307 0.176661574963413
"result.33" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 375 200 1.90941900500152 5.47470267405646 -0.653243940221984 -1.37349322353393 -0.7813550679696 -0.783591785804929 -0.80828175939838 -0.799603306558779 0.0646772778918501 0.0617490538727138 0.0842519335942038 0.084757703509293 0.0823853472163836 0.0806670746947118 -1.49295426305958 -0.331997157517596 -1.38354266496951 -0.219137874732571
"result.34" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 372 200 2.19864263359141 5.89938952662741 -0.0386379392710509 -0.855551626526948 -0.0772102657965369 -0.0762524340710438 -0.0527348407879932 -0.0307766894959827 0.0605750268871325 0.0569361087904786 0.0849705261682402 0.0848525801348454 0.0844348982955966 0.0862576738633594 -0.716210573850313 0.439086442077867 -0.678276713587266 0.460238323455801
"result.35" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 379 200 2.23948315642378 5.70534186845255 -0.301614075320219 -1.0013684229003 -0.388643811101638 -0.383896698352085 -0.37794018101817 -0.37498634547125 0.0573104615005875 0.0540935414806526 0.069680912450168 0.0686292788028779 0.0593366325217061 0.0587633900262253 -0.860246321520181 0.109708303418044 -0.881514408404803 0.0294918008789824
"result.36" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 372 200 1.85014631137728 6.41832291019081 -0.987680231715976 -1.58897090619433 -1.15509774542478 -1.14117618735244 -1.12603973629237 -1.14582888843994 0.0996070160475465 0.0969389311934699 0.115353519425591 0.11427521862983 0.156599169923287 0.1468157449858 -2.07731571381103 -0.526007018825689 -1.98467772336602 -0.494902600134247
"result.37" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 391 200 2.75164285793151 4.8151215795101 -0.423433603087129 -1.33571640371398 -0.55991121430151 -0.553337439980066 -0.518117921638742 -0.517741068727378 0.0621171376928155 0.0592040323988693 0.0950046798098933 0.0938840721323077 0.0842591964658839 0.117383308150814 -1.12305024994037 -0.0130977161626714 -1.17468739145027 0.112039345349547
"result.38" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 351 200 2.19214505239945 5.46124344976332 -0.911625277784077 -1.58589583509345 -1.02161790351554 -1.01587943459323 -1.02765434772401 -1.01146395842625 0.0880019851187896 0.0836681524508228 0.118751293433081 0.124099924619519 0.13576700488045 0.115713907042034 -1.92150701792096 -0.399484407252532 -1.67874506694066 -0.457478307208316
"result.39" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 363 200 2.26902132927282 5.44487759601617 -0.87181119678206 -1.55914156238224 -0.97612658039829 -0.977237227171709 -0.956613591296979 -0.938020599901953 0.0868683422074241 0.0834894580585354 0.111552007479078 0.112010380321172 0.129170509388715 0.107004318814211 -1.83235299430497 -0.321691905173427 -1.59592414539843 -0.441905309463879
"result.40" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 350 200 1.96255600105493 6.31559759197677 -0.144712994680766 -0.898192080483071 -0.161922807166753 -0.154281220055779 -0.0738002722533383 -0.0601263849976063 0.064717902987454 0.0618782098009267 0.0895132278284732 0.0908448228332752 0.101342621356584 0.113547849404793 -0.710990327893642 0.494073706752544 -0.705819391700686 0.583720055581763
"result.41" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 355 200 2.1603824037545 5.58920874632623 -0.390959114466951 -1.14670802634462 -0.56792406911425 -0.568728359127516 -0.590352056373414 -0.614972990479866 0.0650028042222709 0.0619241280767732 0.0791515715874272 0.0791423689568667 0.101346567840105 0.0928870454538347 -1.19647160195686 -0.00752105154165514 -1.31075337390475 -0.0399777122135131
"result.42" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 358 200 2.04833610440629 5.56601270368105 -0.144797713816844 -0.995034596087953 -0.310292436376701 -0.323213708321528 -0.330549551491315 -0.326452202972716 0.0591283065014758 0.0550765870053322 0.0807385777084446 0.0824416181864158 0.0886934446995448 0.0835697495761388 -0.977029014255511 0.218373778626802 -0.864864915655016 0.174884574574425
"result.43" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 362 200 2.35409513780094 5.20290158283068 -0.199862898438445 -1.05253353284196 -0.409597846405069 -0.40684687492435 -0.39610378342514 -0.387669099277331 0.0553865964640358 0.0521170290587658 0.0664881290716581 0.0661537319814379 0.0714374456133942 0.0678970436086472 -0.953849257438297 0.0353999584441205 -0.958286482884679 0.0434773348438752
"result.44" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 360 200 2.37498011554889 4.9506034173802 -0.736779037001782 -1.43301466711636 -0.818536486175888 -0.811507412659217 -0.760114961884525 -0.763216767711673 0.0711704795567523 0.0659363507615491 0.12184304945206 0.11950151455876 0.104950677103882 0.107317538308386 -1.40188782733998 -0.1213720138751 -1.41334450037597 -0.123237389739922
"result.45" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 338 200 2.52238468772959 5.30173505159939 -0.572979553133825 -1.37143690205812 -0.684667689851104 -0.686161337465719 -0.617993833150412 -0.627239025792386 0.094854230714485 0.0905463265399477 0.126339543913653 0.123395935212666 0.124287138174446 0.139515866291263 -1.35363787179039 0.0275818000639011 -1.38395227540726 -0.0227624754411497
"result.46" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 337 200 2.18724947815861 5.15492872293535 -0.375291269499894 -1.25068637226727 -0.561501528775914 -0.563873745485461 -0.565062056297135 -0.570611158701075 0.0708231791841329 0.0662973546371884 0.105221870741023 0.108801368794013 0.0917921454961043 0.0946896315594939 -1.10210678759995 0.0394090168490996 -1.19418586961388 0.0194944924340367
"result.47" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 356 200 1.78248258511325 6.22898769555609 -0.342163905612765 -0.941653531584731 -0.437592212177601 -0.428218844315541 -0.429090318800243 -0.40968942773421 0.0556625889851656 0.0522945519514601 0.0688554800915555 0.0692268066359019 0.0658505137713828 0.0716487190687277 -0.996826339977467 -0.00647999923927457 -1.01825464678063 -0.00786296649237993
"result.48" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 369 200 2.0411041702149 5.82419238436696 -1.11096513228978 -1.67288907226344 -1.29893996314011 -1.30073194909163 -1.29197646411043 -1.30346457393586 0.0862726258811028 0.083251700159692 0.0954653577388611 0.0946720873804781 0.0864649665323205 0.0874056740697903 -1.93037032403591 -0.815312538883803 -1.86271704836066 -0.772134144700338
"result.49" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 333 200 1.9127162500575 6.10208276776631 -0.482436803971305 -1.24861006925702 -0.406475405531071 -0.396507094588912 -0.441951130521504 -0.43719730542951 0.0889928379993547 0.0843710579295786 0.123466873753409 0.127121231588807 0.130000972261594 0.129236966562231 -1.25488875255208 0.127936368919762 -1.20206520904465 0.213331447411604
"result.50" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 372 200 2.67750822746065 4.85238894644723 -0.656805563686144 -1.48956682795312 -0.873296793533124 -0.872815469811566 -0.918083027119175 -0.878857119169988 0.0703987984933137 0.0655014991849948 0.100877589032141 0.0993692106350272 0.10944095826363 0.106893209677944 -1.57200657099589 -0.318094127574297 -1.59053587887618 -0.237313980508273
"result.51" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 341 200 2.47785248181596 5.5752275994015 -0.485974135170946 -1.26700034111472 -0.635884254031474 -0.635264124097327 -0.566905209867325 -0.560645822413567 0.0827486699408622 0.078453825032373 0.0963046685210505 0.0958594937826016 0.0958880990859942 0.108968081523732 -1.2824404657148 -0.0294802947738221 -1.23523665400797 -0.0324746338268573
"result.52" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 361 200 2.23191284742236 5.3384040395889 -0.887201154387797 -1.52238057444988 -0.943987031227398 -0.938036004631571 -0.931868775760054 -0.944018002206438 0.0816039837382093 0.0784257522898129 0.124834629969765 0.119164262962009 0.150233897317183 0.132473233768774 -1.77657871062528 -0.313492123998001 -1.6564262429271 -0.34764082540024
"result.53" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 372 200 2.46635108094284 5.04809190329803 -0.57794813007508 -1.29317942390841 -0.768931850483991 -0.746670040741339 -0.788738421556186 -0.819044691737212 0.0653764311916948 0.0620750981637782 0.0932509958547735 0.0906039352878802 0.116506404353223 0.105051630726858 -1.42623035822226 -0.175393469959207 -1.40405533955986 -0.256570303044448
"result.54" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 351 200 2.13593032421946 5.88070992040466 -0.641740068385926 -1.27104532779205 -0.742169870324181 -0.740197274914043 -0.71776541359186 -0.72560644850227 0.0773879083845441 0.0737339046438675 0.0908070712003715 0.090762074680679 0.0953169156199151 0.0919138351396621 -1.35576433382879 -0.169692914871367 -1.39572307875508 -0.216110937631184
"result.55" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 376 200 2.02272910908896 5.25383322480352 -0.522997316867053 -1.25670452059361 -0.685908626277275 -0.690073491022864 -0.628148371134624 -0.623283097514481 0.0523191507398705 0.0495248897108142 0.0669362027698145 0.0678338900962415 0.0738042264288098 0.0670588922703197 -1.23187422774799 -0.19325308158277 -1.20922192298252 -0.21473696329238
"result.56" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 367 200 2.03895475435336 5.9451707438723 -0.460517338725008 -1.18541255062543 -0.571212730024791 -0.562198805827558 -0.531258105337459 -0.577944828531385 0.0676673516352641 0.0648220574131578 0.0892217554753482 0.0882325330025412 0.117508318305171 0.0847285038086565 -1.26472574402539 0.0346903524956485 -1.09656505383351 0.0323920511967871
"result.57" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 363 200 2.18314047384467 5.19265888479735 -0.596459809669453 -1.27203291757881 -0.727936126970854 -0.728482724499717 -0.659935389140635 -0.684099980496066 0.0659130883196373 0.0623730797077188 0.0927912678452809 0.0930449909146527 0.105989195040581 0.106408374363614 -1.32824583832954 -0.0862708040584072 -1.45784227293988 -0.0694202027626447
"result.58" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 382 200 2.1691720316127 5.5691075200548 -0.566960465434481 -1.36918532402406 -0.693244040025385 -0.702295891558554 -0.742961575035646 -0.735624535527715 0.0687081508284694 0.0650453408350967 0.0932234174890712 0.0932028973632615 0.108819311203759 0.0968144421168145 -1.40035396374005 -0.0823845727063107 -1.35761934589334 -0.195080634904596
"result.59" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 346 200 2.20192886301651 5.40799472949471 -0.721926728775934 -1.33555690087098 -0.804811599535874 -0.802950202557058 -0.738314507425324 -0.711610509491153 0.0738770845435238 0.0696504813600844 0.103872394689901 0.10513235526035 0.122913118872969 0.122939373189308 -1.48715434742417 -0.087387132435711 -1.38731408100662 -0.0934896904297873
"result.60" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 365 200 2.06390813574656 5.82508650710584 -0.711485677280959 -1.31409895537581 -0.746966647177953 -0.746870309272166 -0.713480715507234 -0.713498893154713 0.0675205056363704 0.0648467424996476 0.0813361164795511 0.0812167231577552 0.0712737968239491 0.0923806046194455 -1.32054189599887 -0.298267462127644 -1.36195707476982 -0.165261613195326
"result.61" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 347 200 2.44365799675412 5.09615362560993 -0.818106740512652 -1.60939105719636 -0.911231235284351 -0.903730830017053 -0.912450530255834 -0.909916187543366 0.086456921158412 0.0838337368086858 0.105605272374068 0.105176453743661 0.110900895105108 0.0938464221307723 -1.67737595224668 -0.372145654230739 -1.54902909214435 -0.325902377978048
"result.62" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 343 200 2.03327811250331 5.57838708994873 -0.57520798102686 -1.25002525766252 -0.621232591151173 -0.620183327018964 -0.649525349038595 -0.638890701994535 0.0655703869425192 0.0625436234704418 0.101376173610043 0.108457901930135 0.133350007646741 0.100900989161388 -1.41161620352963 -0.00625381571504189 -1.16465834674429 0.0658047706085293
"result.63" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 -0.693147180559945 2 384 200 2.41796835186002 5.14557162639196 -0.436102733784713 -1.23586842478603 37.1282774934651 44.5308947630049 -0.586337578812429 -0.550080767569155 0.0570414818301832 0.0538948689987403 0.604215622712702 3.01999749160132 0.0670921125398966 0.0754531935570821 -1.15087449097785 -0.153949775383583 -1.07585316888105 -0.0803693200519227
