"" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 470 200 1.16794465006382 15.92312009666 1.2379919757701 0.49788420488564 1.48055119812874 1.44504043507954 1.42505702057378 1.48776970820115 0.0303264089334157 0.0295207209818927 0.0601857134895357 0.059620012617525 0.0576083236844078 0.069227556166339 0.9432018872183 1.95127967512113 0.999470912125801 2.02206421156003
"result.2" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 479 200 1.37976633513418 10.6900741881633 1.5420336480521 0.563614205914389 1.5947486936553 1.70410537962546 1.51346736741173 1.69683065959121 0.0240637957771771 0.0234897614100947 0.0252761567689023 0.0270855990561232 0.0270202297342968 0.0381504899568291 1.27600157018868 1.88066948287224 1.40074271663865 2.09982875373078
"result.3" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 458 200 1.10570903941954 17.4626895259728 1.49400333090102 0.75827648111176 1.77275009876725 1.7551451798266 1.68073916832499 1.69787328155533 0.0248314190316669 0.024376086927135 0.0360092813384915 0.0360886959420124 0.0331426383725696 0.0359797871423308 1.31184102854145 2.04476569757154 1.31558463985158 2.0543522078874
"result.4" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 478 200 1.59838910592989 9.95297249843573 1.42143502700684 0.404750802194387 1.92856051710034 1.86452279481116 1.87695456586667 1.87477173678695 0.031666086626192 0.0309550292856721 0.0583410906269315 0.0621866090018429 0.0514928544094134 0.0656030654646451 1.47363279016927 2.3049677038568 1.40164826595319 2.39816402651752
"result.5" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 467 200 1.29482583224135 13.1928050599913 1.52620774021731 0.635447648424995 1.6725947469447 1.69010543238313 1.6217492272501 1.66115110870594 0.0254229235727705 0.0250118987485444 0.0322138488939002 0.0339063938216593 0.0363928575903427 0.0455356109532483 1.32937103223296 1.99890026970701 1.31802513036973 2.11628212773365
"result.6" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 479 200 1.27859114381445 12.9150525235395 1.0935806271255 0.259560745442978 1.33539250064848 1.30954039361784 1.25532070478914 1.42203320873097 0.0304301915990299 0.0294115491690551 0.0568392027743451 0.0580760811629463 0.0601686978623537 0.0621542095006724 0.882501528326273 1.85630595819914 0.949894557533769 1.86005396397273
"result.7" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 447 200 1.23703774121846 14.8264762364497 1.39348630812094 0.522794728250011 1.58550841600757 1.60069179530812 1.53873707406962 1.61267476086454 0.0316260223970025 0.0310763214144604 0.0370757753459355 0.0375114130298465 0.0351111168169561 0.043705337155522 1.22807865471102 1.91129949682505 1.23147761529329 2.0075952230292
"result.8" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 453 200 1.42023507717733 10.3848579452103 1.31271640757205 0.478556004126152 1.62090895422189 1.61722914398737 1.66386445442223 1.63377734153473 0.0272067511802632 0.0262545272075828 0.0559836069139527 0.0593869056219179 0.053213210500347 0.0681393916986088 1.24938741167355 2.13829968747792 1.14572622420987 2.12521278649028
"result.9" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 474 200 1.18517933104974 16.6023182812948 1.21190374209316 0.499470170706256 1.24875111718523 1.25833213445323 1.19692667458501 1.34365715052838 0.0304703385480467 0.0301176680754641 0.0363966368328132 0.0365901874021591 0.03622710905631 0.0439601149189806 0.891957316479794 1.56943069701608 0.980802372149243 1.74500288813193
"result.10" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 477 200 1.39168905821564 12.2396096118244 1.28769134951791 0.512574356801285 1.7237179251661 1.72263991208599 1.59636109026845 1.63151435457342 0.0287251533416695 0.0281458430732171 0.0446364210882388 0.0499987936504599 0.0415051371257073 0.0389712322161069 1.16313440067598 1.97083099901522 1.28247434192659 2.04954979417378
"result.11" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 448 200 1.08275593953833 23.6157981583849 1.10643903390545 0.459940125817834 1.1938646661176 1.19827704682838 1.13550426959132 1.20786656140415 0.0384112443202982 0.0375626298200415 0.036495490248834 0.0360745335799637 0.0326506238868319 0.0471985794792214 0.858157176137119 1.54128765589027 0.884385001544467 1.67958452215863
"result.12" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 452 200 1.35299959668476 10.7884311114983 1.31632273612107 0.56046943578873 1.64225826027606 1.63602778001047 1.64288645720194 1.57873616166295 0.0252494785590465 0.0248257432249006 0.0447092131612708 0.0467117897766446 0.0504604759030322 0.0587054866143738 1.25780832608469 2.05916298547884 1.17973255718808 2.05520849835546
"result.13" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 464 200 1.16321040052004 14.4518286784995 1.26928723268942 0.622180770928294 1.59632100314246 1.55203152791202 1.47391769053531 1.49904187357453 0.023209540221831 0.0226484141088031 0.0432321024236776 0.0435622399221758 0.0380268756993577 0.0364784452742761 1.14754687199765 1.8989750348479 1.17799967345728 1.90366386191071
"result.14" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 462 200 1.47460961275677 11.2755551653703 1.34435241642396 0.341510592200172 1.75140180276344 1.80318675105321 1.64699857176303 1.67448651899893 0.0334268995361562 0.0320792171236782 0.0775649824033852 0.0886040782678148 0.0622905834593278 0.0927681290398045 1.19229851225328 2.14359895256981 1.18650626153842 2.30118942381956
"result.15" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 470 200 0.984733760208783 18.4081540779764 1.3862962246969 0.680075417380799 1.51661835827214 1.52686450818686 1.43753669592841 1.5948077037706 0.0221613819885595 0.0216356865471692 0.0263356384541933 0.026185258946033 0.0267662106919074 0.0298362018389159 1.16460008289766 1.83770365228114 1.32240154868359 1.99196747861693
"result.16" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 464 200 1.30926375968057 13.4006665561612 1.23344011190036 0.481153056474494 1.35976336475505 1.37849088823267 1.2831997558251 1.304288629143 0.0309306215111479 0.0298917521252274 0.0278657094219315 0.0289633979587863 0.0279462671796112 0.034877449293454 1.02147511525096 1.69200441032618 0.907498489946589 1.66180131229719
"result.17" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 448 200 1.24575894761295 13.0578545525272 1.17562710840266 0.467566627988561 1.35149009096091 1.34280684113656 1.33216065135634 1.34147499774054 0.0281640794113466 0.0278062133619333 0.0427848515416459 0.0438281238951606 0.0410481435059339 0.0452849052910815 0.96857539286902 1.79081844973946 0.958467307946247 1.71932621928142
"result.18" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 469 200 1.13954959003569 16.442696618869 1.19919569463898 0.392335965200691 1.30743127334475 1.36696511350443 1.27182325045703 1.33908279882771 0.0315996938915139 0.0308821775119455 0.0355086938579286 0.0375691381741256 0.0327705542440613 0.0411408549031065 0.931380576870277 1.64051458045512 0.992940643007174 1.7523743014954
"result.19" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 473 200 1.11434530705906 16.0800508838118 1.51450416549529 0.617980726436929 1.66615789590119 1.73218619695375 1.59957938480723 1.79662298159653 0.0269104336967847 0.0261839668911985 0.046207096232497 0.0491783528360582 0.0409849823253247 0.0569760728311225 1.27342604590392 2.05161597958081 1.40982971136564 2.29240996344135
"result.20" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 454 200 1.33463475495341 11.8964543522833 1.58701659596521 0.603237899500987 1.86533825625403 1.92037901661077 1.80676937610253 1.80117146267338 0.0278379517787986 0.0270793974947541 0.0377145792293095 0.0405354913983608 0.0359110144419042 0.047756101561399 1.49530037865677 2.19282295947486 1.4757512980226 2.33785237703227
"result.21" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 467 200 1.23460757045421 14.3686128212891 1.05117749592923 0.410350808791151 1.20699664192145 1.18141035602136 1.12815513482864 1.19008051531752 0.0281601294509814 0.0276438022059868 0.0515542032208959 0.050955396846394 0.0455960121544208 0.0569267200027082 0.779631931997465 1.59763825303864 0.776653169041505 1.72382985950756
"result.22" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 450 200 1.44186569690591 10.6835092407636 1.22673348763785 0.410289328153709 1.40986648282402 1.40358323017234 1.35870919264189 1.45594814034629 0.0297081072081189 0.0290837283961827 0.0440857741103605 0.0445777965519049 0.0451663214785076 0.0526235787498758 0.934281827509267 1.81731046094173 0.994170341310854 1.89800148702621
"result.23" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 439 200 1.35420224381584 10.9128191242596 1.30179444232391 0.465728756948648 1.57577579917794 1.56561956247018 1.60305569315423 1.62012518038089 0.0271561735212721 0.026565205826111 0.0325506058265001 0.0326866419742111 0.0341816428525588 0.0347828275527757 1.26129567799141 1.94362021615037 1.25591862640576 1.99200644661465
"result.24" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 444 200 1.3349619614592 12.2750303811446 1.40543543842659 0.58296070757248 1.56698221039689 1.57874465579104 1.51178929410726 1.53767523746249 0.0280522149583642 0.0271965599533913 0.0377205399237721 0.0387735553613943 0.0361935818517935 0.040984438788663 1.17284310467828 1.93588534050883 1.25443592513046 1.9855061720259
"result.25" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 440 200 1.12621938820929 14.9179329179903 1.40592492200342 0.616370296284803 1.55578140052726 1.64723177439978 1.58388585183283 1.67004934323108 0.0255020942081015 0.0251480580773218 0.0408189990490016 0.0458997523634997 0.0441912603529641 0.0615315682405087 1.15405564562646 2.01943253598616 1.25101525651922 2.19774653001545
"result.26" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 472 200 1.14621415832273 17.6248591687452 1.23640479242738 0.51928100366374 1.36235893704856 1.34025626191844 1.33317982622113 1.33168878445581 0.0299745497524621 0.0294190151844061 0.0339439662620626 0.0332864079155449 0.0288730320656507 0.0360535005688171 1.01081418477323 1.68169925445343 1.01294703410982 1.70848393458689
"result.27" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 454 200 0.989879306186351 21.8147908624397 1.31201114128823 0.645773521100087 1.43727550109429 1.42826477200706 1.46633194803993 1.45271227529493 0.0251915951079534 0.0248534093703642 0.038718482409516 0.0397339683148422 0.0513750281360474 0.0460233826414876 1.04101991297496 1.8841911217063 1.0415918203467 1.89008953998103
"result.28" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 427 200 1.36762805118305 12.1014354823876 1.48743878783675 0.641715884768828 1.65531283009199 1.67202920242288 1.57700367194668 1.63930826489314 0.0286795932887857 0.0275587787063425 0.0381493171887976 0.0393136670530037 0.0402702737700832 0.0547002291095837 1.24688434623154 2.02525664122385 1.3316047941193 2.15517997197548
"result.29" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 490 200 1.14248961610795 14.9892358659317 1.17593495004971 0.413971734275684 1.36894595035931 1.37236425270126 1.33710269037822 1.34887902091947 0.0273350511278482 0.0266981240036289 0.0371423597438138 0.0383509752630257 0.0419762142285991 0.0418592255325886 0.998323696362957 1.75447479894153 0.962973078382229 1.76378426907356
"result.30" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 459 200 1.11202403005367 15.4895831517474 1.70087732316372 0.721925640073725 2.21500297576492 2.20196771857624 1.97730271494816 2.04949682811599 0.0249782856362797 0.0246952283916077 0.048314752185954 0.0533785337453774 0.0510610841185497 0.0568255567544722 1.65520613927272 2.57607009379676 1.7230156279866 2.60326639893488
"result.31" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 2 437 200 1.27226325070264 11.4412221155065 1.20385917768323 0.413448173325464 1.38216418107398 1.36697743462913 1.38287426805759 1.50256211528117 0.0260928649377777 0.0249349425058972 0.0452630073586713 0.0437211273645902 0.0481656722250554 0.0539192091010288 0.958491038136304 1.73143078085064 1.06081237998255 2.00030726350896
