"" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 326 200 1.53365158270388 7.02830121686476 -1.87227497220635 -2.01680522598908 -1.92214319705396 -1.92523299697832 -1.92452508974844 -1.92331806426822 0.0976684764934812 0.0971527263868137 0.0998354349203836 0.0999225415282613 0.0964980306291663 0.0926594123849463 -2.51238458631005 -1.37519772285208 -2.64360291386041 -1.47032531164683
"result.2" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 325 200 1.34327340466314 8.21645085706277 -1.5927169554011 -1.73358933773476 -1.62665257838861 -1.63088170767763 -1.63742401774157 -1.63510692593034 0.0837232864890097 0.0832221381419725 0.0839103588521554 0.0840474649549645 0.0924132429086675 0.106281553432277 -2.31720403131834 -1.18747684890064 -2.46927924330322 -1.18218785502214
"result.3" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 327 200 1.50947168106775 6.65577318984217 -1.95250897611297 -2.10579281700235 -1.98941195375463 -1.98991513676319 -1.99189983583279 -1.99084966119313 0.0980494471999708 0.0974739062344541 0.100817254777544 0.100927617818453 0.110638931445768 0.123227629981587 -2.73640149453264 -1.45570814583304 -2.77790410088013 -1.44692407113258
"result.4" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 373 200 1.52450954640038 7.54762587069919 -1.54886388066633 -1.70076727818952 -1.57631510434586 -1.57875591941086 -1.57781182755804 -1.57530238381034 0.0779062029974372 0.0774012278915418 0.0813871811204429 0.081650764444762 0.0818739383354896 0.102365521616672 -2.24331261147965 -1.1953809709378 -2.36503730528109 -1.05826504127085
"result.5" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 336 200 1.4836178131413 7.52450649840709 -1.64536525772162 -1.79819168549443 -1.68114838465696 -1.68346327339804 -1.65406274715625 -1.65339645052387 0.0837991886433927 0.0833000748819274 0.0839003379904902 0.0840184475314027 0.0912893775319839 0.0813941894119418 -2.3447707651673 -1.16600193508615 -2.29076568487101 -1.26252732089464
"result.6" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 331 200 1.65971819121075 6.57716551087063 -1.34212401148282 -1.52102690605617 -1.36340223482242 -1.36486054053546 -1.35855198369235 -1.3584180828714 0.0701901702006609 0.0696455765442201 0.0671283328609726 0.0672368040293331 0.072683685070685 0.0919986986603335 -1.96929009455632 -0.902408198410809 -2.15107846198294 -0.894852336848638
"result.7" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 366 200 1.6106624313756 6.91973184058295 -1.70455026280749 -1.86006655416733 -1.74731124315702 -1.75275807030405 -1.74527544065808 -1.74620028990876 0.0782247235790031 0.0777716517561405 0.0763972722559081 0.0765064036330731 0.0887509647519474 0.0800985835042858 -2.44976644113543 -1.30734071850365 -2.40313393794107 -1.28865564639158
"result.8" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 343 200 1.58239027224526 6.78008112860155 -1.45981044378589 -1.63508467764586 -1.49877079096262 -1.50106851686194 -1.4986492224822 -1.49754902368688 0.0739085796118459 0.0732381221716365 0.0744210779200981 0.0745507488589133 0.0751897425602144 0.070798447325566 -2.10523672910244 -0.996734738616642 -2.19163899980388 -1.05277364282987
"result.9" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 324 200 1.6696781013184 6.6397503261633 -1.56197573579229 -1.71776922929107 -1.58817491795626 -1.59073770559425 -1.57906710291265 -1.57812243238892 0.0746621718548166 0.0739064326004159 0.0791068556080311 0.0793486415951494 0.0746720819796492 0.0817226306671077 -2.20739875267645 -1.09093454805339 -2.20226308385595 -1.12761373714322
"result.10" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 367 200 1.28034835845255 8.33163866458667 -1.99994719883781 -2.13503445639858 -2.028786113581 -2.03184872098589 -2.02861088269294 -2.02647016424383 0.0967369586006525 0.096292959096883 0.100918538675734 0.101061207094964 0.127777524017059 0.138082230633991 -2.78635546443938 -1.50635439240406 -2.86210729533779 -1.36559502969573
"result.11" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 346 200 1.56547052213054 7.55116656849881 -1.37228788571656 -1.50292863984748 -1.40961324685905 -1.41797396047929 -1.39763718632087 -1.39696662851364 0.0596043197230713 0.0590546123204523 0.0599363403183677 0.0601857789781767 0.0620256679385764 0.0705209351981707 -1.93632019143109 -0.990274165371036 -1.91686082756289 -0.954373758903148
"result.12" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 348 200 1.56483160776655 6.62324847784112 -1.44423510762212 -1.61716038297596 -1.4814566769727 -1.482783804943 -1.47889771841677 -1.47469312530253 0.0655643262902367 0.0650968599839039 0.0634116402219355 0.0634708168696502 0.0781388312971698 0.0730012497261575 -2.0373046578845 -0.989401263801793 -2.08231710391413 -1.02943704341545
"result.13" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 339 200 1.45408211269336 7.88590264999673 -1.97179042100646 -2.11355419180445 -2.00517281972739 -2.01035750040846 -2.005881263294 -2.00622633068546 0.118131019790911 0.117674102692269 0.119276670208261 0.11949319033942 0.10186597756319 0.138800450760305 -2.68108539047713 -1.49735798547601 -2.91819406991674 -1.4707218807437
"result.14" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 10 322 200 1.39126829484549 7.06711687821783 -1.64155636492091 -1.79081133622534 -1.676373156895 -1.67858699802574 -1.67503523023899 -1.67117892945691 0.0738859850458957 0.0732364343089101 0.0774194588137884 0.077527829894057 0.0821748815918066 0.0915947815448902 -2.33938297821913 -1.26274682839494 -2.32024463153542 -1.12901659650907
