"" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 352 200 1.65736865147826 5.89510072718161 -2.11828007261064 -2.67943312279296 -2.33261233745806 -2.34547316019105 -2.41561717281259 -2.38462591164791 0.175503931039649 0.172706396580319 0.188681388916331 0.189423803585755 0.24679510000539 0.276514387641225 -3.62388512687013 -1.75003383882616 -3.64369326121618 -1.67411322495195
"result.2" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 328 200 1.85651672737696 6.39723795355639 -1.66454819264304 -2.32508807684808 -1.80262188235455 -1.79946630632891 -1.8546813481156 -1.86319656969579 0.208595119561588 0.206279272017744 0.231729981003691 0.23067130182666 0.399265399407325 0.356623737887482 -3.53206448088587 -1.00152848112687 -3.48083183116398 -0.987424965495499
"result.3" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 331 200 1.46165628952563 6.84324830529406 -1.7350696680244 -2.39782624014565 -1.91833096432334 -1.92826919830139 -1.88420107812178 -1.87963177879652 0.175484658577461 0.172806514357292 0.195676525832906 0.197193586479152 0.288326789614007 0.2667379658563 -3.16062478360651 -0.977167422269967 -3.07795453367967 -1.12958234824132
"result.4" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 319 200 1.52190510499798 6.94186871966711 -1.63971992980877 -2.24965601117317 -1.84378443365765 -1.8447126823145 -1.77594274151995 -1.74688176388142 0.175882377500692 0.17312588924756 0.198532829263713 0.198230169849355 0.283201849175535 0.242748956099356 -2.93991931745961 -1.10025905392015 -2.96596006920327 -1.04251134135491
"result.5" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 370 200 1.70216111141491 6.28841440763663 -1.45525326502182 -2.13245671768779 -1.74646784091623 -1.78237070833221 -1.76580801979456 -1.751966842397 0.119503481877754 0.116975084098962 0.126967021956372 0.128279333434895 0.145546294288038 0.12450036966829 -2.71902439299871 -1.16708291537578 -2.50714500043964 -1.19879279804037
"result.6" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 323 200 1.703910957936 6.38057788045639 -1.72456726692531 -2.38590894095066 -1.82108107103625 -1.8105365020745 -1.86043468197138 -1.85012454039092 0.20924497434841 0.206768161043564 0.237665093939141 0.239352513470991 0.357706494352595 0.315340832699554 -3.50151949798725 -1.0241045443358 -3.49219083609677 -1.07059114624445
"result.7" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 339 200 1.4948291362083 6.84377779023421 -1.29731037079274 -1.94322209478539 -1.50139367136757 -1.49457485627153 -1.622733415518 -1.61735704832511 0.119038084383432 0.11701342248877 0.124208857716074 0.124312880178626 0.15647226847703 0.155283665808801 -2.44321208651786 -1.02822571180419 -2.54233708267869 -0.988469532666885
"result.8" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 340 200 1.44528315382532 7.11415480537631 -1.39716146843416 -2.06657907357939 -1.52821627984669 -1.52724064875361 -1.59848639566972 -1.57863525534863 0.133173538471087 0.131042461855622 0.134340643920481 0.134609547733059 0.202983458406807 0.164774390187551 -2.61722331196395 -1.00536621607448 -2.54823918708557 -1.01421570338929
"result.9" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 355 200 1.8100937117873 6.62324172771927 -1.39007869034645 -2.02379953085617 -1.65134170626029 -1.6698405352657 -1.65676965889345 -1.6527274901763 0.151763989550887 0.149595464524787 0.162798630412553 0.163120167225788 0.153806868036122 0.244244844321885 -2.47720169816231 -0.981318166693908 -2.85935259154883 -0.974873893399814
"result.10" 1000 0.2 0.1 0.25 1.5 7.5 -1.6094379124341 2 336 200 1.57194038066733 6.30454433800301 -1.41870357626615 -2.07262216008297 -1.53557891848696 -1.5390585118197 -1.58673981094984 -1.56032153435993 0.132827768929301 0.131013733735296 0.150860193796754 0.1518194727008 0.209343094962726 0.216243058025639 -2.72031061773245 -0.906077506029307 -2.4956799347574 -0.74526618931322
