"" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.1" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 435 200 1.55861400828602 9.02418405303271 1.65267734233783 1.33193029079693 1.75426745739194 1.7233742998925 1.72630979331077 1.73024508054911 0.0158270989192932 0.0154279080665597 0.0231500542962542 0.0218901128957943 0.0245121004635564 0.0238325581147762 1.41417338246083 2.07658572784308 1.44461187570304 2.07550144861609
"result.2" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 467 200 1.25292428140786 11.2409338918128 1.42175403497058 1.14423817167849 1.48307590813413 1.47963809462032 1.4579101070991 1.46477916966834 0.0138218690672468 0.0136831252345231 0.0140398741819876 0.013965196597805 0.0121786312097636 0.0161753918566154 1.28472037683068 1.68747906757835 1.26399051078417 1.73187329662208
"result.3" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 458 200 1.21598845983104 11.23415643649 1.40873841295563 1.14812272239135 1.49890498271439 1.49275639078564 1.47690452362823 1.48249794480227 0.0139066154784794 0.0136768517071768 0.0163334346501754 0.0161266473853823 0.0149043803484036 0.0186335680363797 1.25333675340832 1.71464235528314 1.23723820866496 1.75640794492629
"result.4" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 467 200 1.36089011237821 8.42418546480604 1.73287469691064 1.42393309130858 1.85370923089282 1.82466348362134 1.82301266112203 1.83383347150227 0.0118502966972856 0.0116222777287868 0.0149427092938742 0.0142300554240593 0.0169229735286716 0.014441072666814 1.52879400507955 2.04199223856077 1.62745594725432 2.0928081838869
"result.5" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 453 200 1.38039245054594 9.6566098824275 1.3078447835504 1.02526997537764 1.36831699343318 1.35205483607621 1.36320415952615 1.36589048932779 0.0153411079527142 0.0151248887384885 0.0176360878753761 0.0172014887534541 0.0192077581327791 0.0149372983786282 1.12711639309227 1.62789529969075 1.10761818311609 1.58190348990724
"result.6" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 476 200 1.50956257031764 9.00066425738781 1.48344322074181 1.1745562169086 1.5883247550397 1.57281221340427 1.58675784272997 1.58718115164558 0.015468711044388 0.0151854491933668 0.0178669105735063 0.017271366903996 0.0167761843655695 0.0198798122713953 1.36259704795287 1.86708995640077 1.29039084506306 1.89008864888312
"result.7" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 443 200 1.31976876748909 9.44285140475258 1.67784803613267 1.33197526417376 1.77686413747629 1.76242749434284 1.75645006051528 1.77641116163562 0.0141991962306049 0.0139093807721478 0.0186884399883011 0.018137297547515 0.0186411374400066 0.0210313671942489 1.47375747986816 2.02063815543155 1.45877241978153 2.03898373608629
"result.8" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 467 200 1.50819675884856 7.42215924897956 1.55218261468191 1.21440628203086 1.65025446719251 1.63871349413303 1.64138879512652 1.64043503478859 0.0127948371805568 0.0125485140720636 0.014168791582322 0.0137054366679614 0.0151592297003845 0.0143468867903409 1.44177877804218 1.91644456673225 1.42559333374275 1.88081331061127
"result.9" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 439 200 1.60846787832538 7.8292292688588 1.48345161164009 1.17810285522279 1.60061022994388 1.58671207403703 1.59442573252283 1.5915183822494 0.0146436295915054 0.0144009697255182 0.0160704461808709 0.0156578733624489 0.0165848215984917 0.0164031438087961 1.32135124674047 1.83487618841157 1.34232872509603 1.85406144139336
"result.10" 1000 0.2 0.1 0.25 1.5 7.5 1.6094379124341 10 465 200 1.30941326715221 9.9353552683345 1.52106278150969 1.24155306246267 1.62197084056124 1.60049302996392 1.63664939736266 1.62998079619897 0.0133102476900262 0.0131530358920155 0.0175480386444506 0.016997306744315 0.0184442928363891 0.0205860914350657 1.37893691513332 1.89049499943116 1.34595515951746 1.87993275577141
