"" "" "" "" "" "" "" "X" "Z1" "Z2" "Z3" "X" "Z1" "Z2" "Z3" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"result.1" 1000 0.2 0.1 0.25 -1.94591014905531 5 250 -2.18381686339046 -0.523271007182428 0.702207523830409 0.47580451436611 -2.41101649651779 -0.445634760574617 0.622986044471888 0.478753457026155 -2.32403793153623 -0.431481843675846 0.600321247814311 0.476795770670236 -2.32392596708816 -0.434298676122143 0.604035237097261 0.47649661525451 0.0552045456816527 0.0176816232553849 0.0185134060801961 0.00400420740211848 0.0543504514239208 0.0177510540358491 0.0190409739078357 0.00401586641717596 0.0571875257023766 0.0176424265290993 0.0177021948637971 0.0033626828372983 0.0572437779056333 0.0176543309464097 0.0176601078744891 0.0033599892065921
"result.2" 1000 0.2 0.1 0.25 -1.94591014905531 5 215 -1.92543378738716 -0.464093585723119 1.2024273408166 0.402051117248937 -2.18081282310124 -0.420238869104103 1.15386492593292 0.406712813844077 -2.0553155128558 -0.395833715013348 1.12378824207927 0.40205672611123 -2.05677419036524 -0.399045793098999 1.1278492536363 0.403765344868114 0.0592347634236734 0.0211351804225748 0.0232132406709237 0.00515647785671761 0.0577271256140615 0.0211501227020635 0.0239296384654986 0.00516352258313536 0.0672861617950016 0.0211680968097898 0.0206056734757048 0.00575820938141154 0.0673870631204642 0.0211957257995355 0.020619351823203 0.00576296987645478
"result.3" 1000 0.2 0.1 0.25 -1.94591014905531 5 241 -1.82200484334863 -0.336120275257422 0.951285442636245 0.393194303799515 -2.07543770121412 -0.290950993524063 0.898372402482725 0.398065060061591 -1.94106662350514 -0.274112748399526 0.885913772684517 0.393334021826071 -1.93998493152033 -0.275805874048453 0.891105734916575 0.393285553143891 0.0472447956528819 0.0175063492998021 0.0181106754781995 0.00444972671906266 0.0458201062294005 0.0175876818147528 0.0182539010404118 0.00444400726151505 0.0525699811921254 0.0169743119611706 0.0169002324025538 0.00402791030632638 0.0526260318836196 0.0169625523451532 0.0168800480659898 0.00402248521566395
"result.4" 1000 0.2 0.1 0.25 -1.94591014905531 5 239 -1.59995232451674 -0.311010963916828 1.0453985716219 0.329526800658048 -1.85639257461142 -0.246458086608001 0.983260879504331 0.333811561458169 -1.67262542464766 -0.259380555257456 0.988433338897267 0.328966996757078 -1.67014564599021 -0.260937666542562 0.989482983425983 0.328831708074138 0.0406692220210281 0.0173900982986442 0.018936570057066 0.0042504168221581 0.039122126403527 0.0174660669454936 0.0189606720938415 0.00421439311287765 0.0467605667809703 0.0164477006156328 0.0159884132533002 0.00443793145097061 0.0468252537868294 0.0164448181040215 0.0159814561493567 0.00443744354046602
"result.5" 1000 0.2 0.1 0.25 -1.94591014905531 5 234 -1.75722062833257 -0.195890391799695 1.0530058802997 0.408238287120039 -2.00516633285504 -0.107749983662664 1.01634458454488 0.404897780776155 -1.89723982821647 -0.113567636232945 1.0020923872002 0.410114160507438 -1.89920948173526 -0.111581031603805 1.00360472244443 0.409989230794387 0.0433225970846795 0.0184752329480663 0.0177603021507082 0.00507883381248042 0.0420878124557411 0.0185926535030332 0.0179378452416165 0.00499679297132125 0.0480834202037343 0.0188818699367974 0.0191016185403952 0.0054179276709175 0.0481149082590921 0.0188878897708357 0.0190861734500043 0.00541644358431574
"result.6" 1000 0.2 0.1 0.25 -1.94591014905531 5 213 -2.14648904364019 -0.485807506945008 1.17370296923906 0.362498024988576 -2.39401369663714 -0.428696276205669 1.11761689301137 0.377550702056592 -2.29303065397181 -0.407433029408808 1.09755924887693 0.36226397551718 -2.29558295865835 -0.405934117619719 1.1018994603836 0.362750101223168 0.075384363759821 0.0203536706555061 0.0207118862056258 0.00522221413051835 0.0736199710949511 0.0204447535601362 0.0211272727095384 0.00523246481626235 0.0812069457499868 0.0223894659710127 0.0216897504120376 0.00554189105190778 0.0811034588933178 0.0223835638392882 0.0216425722102984 0.00553927571467501
"result.7" 1000 0.2 0.1 0.25 -1.94591014905531 5 211 -1.47454929669149 -0.586736062621193 1.15926204607793 0.460185933571738 -1.71845243225937 -0.535135379085059 1.12772751752349 0.453973514525822 -1.55512427218273 -0.523135377246678 1.11447897648114 0.460280676115774 -1.55238641692162 -0.527391719536208 1.11720324853682 0.459971751154929 0.0460929728306235 0.0212738635862683 0.0227406951642488 0.00503960444187891 0.0444895582317358 0.0214074354270903 0.0228445214878561 0.00498141320220335 0.0471643950268446 0.0212697957033831 0.0217541220384187 0.00476769607729332 0.0470823279836321 0.0212611444004455 0.0217311302512442 0.00476866739308937
"result.8" 1000 0.2 0.1 0.25 -1.94591014905531 5 235 -1.9118879257674 -0.393764145516032 0.958711771595361 0.427778101975801 -2.17245462965547 -0.316832032694425 0.879515728220059 0.440117470840183 -2.03428807674822 -0.321450301301449 0.870882389562665 0.428673332079816 -2.039162797868 -0.319309041744941 0.881883318332391 0.428383502717994 0.0482823141690804 0.0183487739068923 0.0177372807163849 0.00483024061229946 0.0473034408291645 0.0184126103879419 0.0179089067490957 0.00491409279858382 0.0506018584136482 0.0189635992803537 0.0192647416800616 0.00544248366464345 0.0506225169984278 0.018961080787411 0.0191866363306503 0.00543320176924139
"result.9" 1000 0.2 0.1 0.25 -1.94591014905531 5 239 -1.91164291653648 -0.184051819419505 0.969596063349442 0.276267846293857 -2.12635867767079 -0.120573067370079 0.920390537036344 0.286770674196892 -2.01398654256712 -0.115709687775571 0.904989664101338 0.277153532516134 -2.01454217287094 -0.118382491879756 0.906298177853192 0.276251598449867 0.0442381157730796 0.0172722718492509 0.0185108449516637 0.0041697997634487 0.0431559168658061 0.0173534816716502 0.0187435723069787 0.00420790548450318 0.0472806514173736 0.0166466971234867 0.0166908379851557 0.00401150808577817 0.0472572896152397 0.0166320169768399 0.0166449819545204 0.00400747211696209
"result.10" 1000 0.2 0.1 0.25 -1.94591014905531 5 233 -2.03579056913708 -0.221699397008879 1.07832004236053 0.393077414948458 -2.30618769686207 -0.137201044816546 1.0316498998959 0.39761355579668 -2.12492452706136 -0.137172940911321 1.00788337488328 0.391814350717477 -2.1198981717936 -0.142501096714755 1.01070398042772 0.392707664045198 0.0522359490184331 0.0186619316638633 0.0201744498258338 0.00445989701709028 0.0503900824910617 0.0187133335117371 0.0204168432847923 0.00443074799498121 0.05272267205586 0.0185779015559793 0.0209347600408835 0.00436849812736939 0.0525148016433175 0.018567880034611 0.0209004758159674 0.00436887091216281
