"" "" "" "" "" "" "" "X" "Z1" "Z2" "Z3" "X" "Z1" "Z2" "Z3" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"result.1" 1000 0.2 0.1 0.25 0 10 364 -0.0356245492490705 -0.363393474936623 0.779380391584459 0.421903545377942 -0.217403352794863 -0.326892818392864 0.742041898577003 0.426322762179361 -0.0428495298334449 -0.361450635347456 0.777366869152407 0.422270193050663 -0.0433676495037722 -0.359996172071316 0.777821100295587 0.421998037350182 0.0150401927342962 0.0118127297813038 0.0125547454827155 0.00291031104503165 0.0144969171126782 0.0118661523674491 0.012637619017797 0.00292978616237214 0.0163802884891985 0.012129121486808 0.0136441028167432 0.00303605310885602 0.0163689880240613 0.0121286232249043 0.0136541702052018 0.00303529707548072
"result.2" 1000 0.2 0.1 0.25 0 10 383 0.0134482568839206 -0.277274709848145 0.980576452919545 0.398304869865719 -0.17216517509722 -0.24087221818111 0.940891326693864 0.394096660752514 0.0415644157886033 -0.28228012952129 0.986150126782954 0.398616202332998 0.0422305543242932 -0.283410562573312 0.986331007808931 0.398864454803626 0.0140191088665773 0.011146435936129 0.0115172367589663 0.00266918160004749 0.0135182101724831 0.0112022187345071 0.0115046748526782 0.00266360023764477 0.0162406664644446 0.011134930213607 0.0109051031788116 0.00252034605219873 0.0162383619894793 0.0111329726127545 0.0109125019525676 0.00252075814121054
"result.3" 1000 0.2 0.1 0.25 0 10 367 -0.0154249836882069 -0.334175045509842 0.844996573500313 0.354080523604036 -0.178773407345845 -0.306604003415167 0.820039037019294 0.357021498605304 -0.016289282757566 -0.33362228938076 0.844745054645938 0.353977722655115 -0.0148906480118167 -0.334302220130048 0.843980985049148 0.354111529150111 0.0143054515200687 0.0116355602712929 0.010882009578483 0.00278748704669307 0.0137959318324602 0.011664244421666 0.0109515440378693 0.00279629881244682 0.0150561945598045 0.0113239602716434 0.0108601861631904 0.00269006701112221 0.0151178948873709 0.0113307747657609 0.0108553834089154 0.00268997877592746
"result.4" 1000 0.2 0.1 0.25 0 10 379 -0.236143112683312 -0.186416592914962 1.00792594107239 0.406432724005156 -0.394946882129809 -0.158326077326509 0.98762113573838 0.411516252334415 -0.262641637996835 -0.178424655285412 1.0006361209857 0.40696895056225 -0.262581169676992 -0.179282474706996 1.00088422729056 0.40662913129024 0.0139472203214031 0.0110087904142536 0.011622501639084 0.00277646128728456 0.013474174967778 0.0110396554759748 0.0116832365661865 0.00277097308806849 0.0153315613300177 0.0111944729919752 0.0102254043535605 0.002592220350064 0.0153352144240102 0.0111907990479151 0.0102226992821541 0.00259183190278083
"result.5" 1000 0.2 0.1 0.25 0 10 349 0.167636219312129 -0.383247750124179 1.03982503978476 0.434862875943819 -0.0156204356753066 -0.349266993878496 1.01094126092594 0.430371765903609 0.152267914497266 -0.383314242953556 1.03991316322377 0.434394727382668 0.151900988082258 -0.383084961815029 1.04018191942257 0.43388001412377 0.0152976292814386 0.0124539272038484 0.0109761720443102 0.00286696904034832 0.0146697865177906 0.0124713527568866 0.0111035859362356 0.00286529536354889 0.0188727487218226 0.0131176836029041 0.01174649140755 0.00298148927913405 0.0188668457765074 0.0131180176579144 0.011751059000577 0.00298069679968281
"result.6" 1000 0.2 0.1 0.25 0 10 376 -0.240102697063709 -0.311453621479297 1.00715954425835 0.474062311731336 -0.399793459973243 -0.279786573656556 0.976970683701925 0.476806105019914 -0.24632224797161 -0.305377370983677 1.00258600502946 0.473840564635459 -0.245914438775955 -0.304804302810805 1.00262375277635 0.473773746338785 0.0143129810222117 0.0112216779432215 0.0118806790627836 0.00262217212267978 0.0138636327930681 0.0112640015243269 0.0119062724888779 0.00258908032696629 0.0163529098796131 0.0111742672380302 0.0120705457986159 0.00284664099480155 0.0163443213948801 0.0111673992102333 0.0120770406553397 0.00284652497586796
"result.7" 1000 0.2 0.1 0.25 0 10 362 0.00575715559833767 -0.371242624544537 0.982186703532577 0.29207774215175 -0.156644455640683 -0.341878972555623 0.957746856790745 0.28721541725991 -0.00737304531191249 -0.368622391541908 0.979953639241572 0.291759295932697 -0.00687411553931417 -0.368967113602725 0.980150080791271 0.291588393669569 0.013932866553001 0.0116500628715625 0.0118145248104537 0.00277505586063855 0.0134285839814555 0.0116991657379568 0.0118981931577507 0.00276018023254812 0.015578131157928 0.0116654310404598 0.0121104114188031 0.00314219617948215 0.0155902813585789 0.0116647369646453 0.0121085470447091 0.00314205224547237
"result.8" 1000 0.2 0.1 0.25 0 10 366 -0.202603272984332 -0.178509412044847 0.921619987371012 0.479090776813217 -0.360582465556063 -0.153964699788875 0.887879834339622 0.47278906085274 -0.20963932574133 -0.174580401418385 0.916300105149661 0.479358708162883 -0.210272019355901 -0.174909959956187 0.916552649817387 0.478728864961142 0.0145606441582203 0.0112854886253282 0.0117413838389472 0.00286088682454044 0.0140386825841851 0.0113078387315814 0.0118163667776497 0.00284310192608 0.0151519643701069 0.0111490855506258 0.0111422287182333 0.00278171744805073 0.0153393360635217 0.0111440468367265 0.0111734609592097 0.00278162119498772
"result.9" 1000 0.2 0.1 0.25 0 10 333 -0.143143533399516 -0.120876254684131 0.797497666572208 0.456243808198737 -0.330688696547014 -0.0879386384200889 0.755442409118936 0.458223806018921 -0.16763305316875 -0.114274616431929 0.789582282063461 0.456183047774648 -0.167960249602718 -0.114171241885706 0.789332925185987 0.456138785148946 0.0168729185481797 0.0125079882057313 0.0128829248802669 0.0030368197251553 0.0161052911388407 0.0125388598205595 0.0129102372996463 0.00304871104409302 0.019085635487693 0.0130882094250195 0.0132074086893261 0.00321160343571794 0.0192805718160884 0.0131005335257714 0.0132145783617434 0.00321143893998267
"result.10" 1000 0.2 0.1 0.25 0 10 342 -0.168399817905471 -0.349293596562003 0.901767647831994 0.340489686662669 -0.337466593545725 -0.31544552166174 0.869664977726976 0.347298198468826 -0.164502908387722 -0.347477661072329 0.89894997907934 0.340218701949003 -0.165337886644536 -0.347833824718187 0.897953127468559 0.339739908927193 0.0154301722713221 0.0125249274128984 0.0130964988160798 0.00323480197534855 0.0149203968890725 0.0125946054545194 0.0132562894590591 0.00323449320531946 0.0174489183148883 0.0127522316222566 0.0123227372389144 0.00311441929767488 0.0174538061271007 0.0127584418203083 0.0123199750295417 0.00311364542007461
"result.11" 1000 0.2 0.1 0.25 0 10 380 -0.107613711733125 -0.261972078439876 0.702265764519254 0.457139521152783 -0.267427919129813 -0.229522711523065 0.6652897281318 0.455640502612575 -0.100425932307877 -0.262089152352381 0.701738296248254 0.457008533399535 -0.101039709047181 -0.261610266016605 0.701904365909175 0.456861803561845 0.0142153549756072 0.0111638661187642 0.011674543769104 0.00285491909902775 0.0137412843025508 0.0111944141815074 0.011749099242503 0.00284953867794647 0.0156177388710464 0.0114207012179154 0.0108584727603039 0.00267087196828138 0.0157414901960266 0.0114334111156894 0.0108684197094845 0.00267083283118806
"result.12" 1000 0.2 0.1 0.25 0 10 361 -0.144805427899328 -0.438700284574266 0.912486608435543 0.389034252276181 -0.308052835069666 -0.403048036699704 0.88682374108132 0.390423078145936 -0.155663124958586 -0.433968030520696 0.90776246589462 0.389066808279112 -0.15620371745189 -0.433690602296183 0.908233850138334 0.388996017653677 0.0144850991608478 0.0119302817465105 0.0123161293838831 0.0029091503923222 0.0140458120073105 0.0119661723233919 0.0124344149728223 0.00290253659003285 0.0162254283636145 0.0121437457526808 0.0127060872686803 0.00284489732836205 0.0162217759411518 0.0121487937511363 0.0127123917051902 0.002844978532302
"result.13" 1000 0.2 0.1 0.25 0 10 385 0.1572891125147 -0.245011449088125 0.971272367157205 0.412862188093933 -0.0382363341850232 -0.207687621173497 0.944972279704298 0.420078715947599 0.206041056338843 -0.258787356609711 0.981037571062108 0.412170586180404 0.206078734079391 -0.257702853050198 0.980786065045443 0.412198436666436 0.0136538655678263 0.0109985137135818 0.0113354726676138 0.00288091781268603 0.0130615220938275 0.0110688356963081 0.011368249005642 0.00289065173068677 0.0168295176854098 0.0112476898378134 0.0104318314880163 0.002853829364967 0.0169875447356907 0.0112478228565887 0.0104294010179311 0.00285306804851232
"result.14" 1000 0.2 0.1 0.25 0 10 360 0.181687025491803 -0.417504455103421 0.947629630588104 0.394940793103024 0.00125335386669146 -0.388956565095777 0.926526227586262 0.393503723434066 0.166283786162188 -0.417238177716433 0.947787864157856 0.394997317060912 0.166199900663141 -0.416844676054429 0.947771433306917 0.394672097373741 0.0139646298685916 0.0116295123682048 0.0114072199315644 0.00271948512116636 0.0133434346241632 0.0116512246038234 0.0115282646856441 0.00271109149512878 0.0155263607264884 0.0116215214010698 0.0109228904034269 0.0027136927761824 0.0155390348049897 0.011616174762408 0.01091849044889 0.00271309463310638
"result.15" 1000 0.2 0.1 0.25 0 10 359 -0.00983630668438914 -0.0899781077098251 0.878401331120023 0.394264928003466 -0.187893566842563 -0.0469250480540873 0.845991583366766 0.391935387350156 0.0116379688675716 -0.0955270609590896 0.881836435486986 0.394639370711693 0.011608093220939 -0.0953016107097154 0.882276895577097 0.394789156243992 0.014653484843719 0.0119910280602134 0.0130339479720952 0.00319529260069577 0.0140731034424284 0.0120492067506439 0.0131679297070017 0.00320134906792358 0.016928216312246 0.0125636099458195 0.0120399860884135 0.00337092155293547 0.0169811807804213 0.0125796076598205 0.0120402247909085 0.00337159518405798
"result.16" 1000 0.2 0.1 0.25 0 10 371 0.232883273265585 -0.186295851808364 0.946850934759489 0.41770178450312 0.0424778241533343 -0.151937939475368 0.910653075334743 0.418755191019013 0.278140830895989 -0.199733469249275 0.959768434035231 0.417608567353086 0.279452678499597 -0.198851816765026 0.961041518981538 0.417590359529459 0.0143943184917164 0.0113242441548086 0.0127098893021394 0.00313821065345948 0.0138292592162834 0.011367963237966 0.0126803425942751 0.00314086088950294 0.0173518432485903 0.0116655352105374 0.0131664425004523 0.00316370273556642 0.0173834827908325 0.0116597752889122 0.0131797956327295 0.0031639571866267
"result.17" 1000 0.2 0.1 0.25 0 10 391 0.00575080005871474 -0.327759964315617 0.900057973952588 0.383612785637919 -0.165895779796703 -0.310278579755985 0.874447262779807 0.385039212748316 0.0180939849224659 -0.329032713943328 0.902259366031554 0.383504641541773 0.0175192687166465 -0.328790583436708 0.902029253310966 0.38342516350624 0.0128617098987613 0.0105707629846919 0.0111986303625254 0.00268672859390375 0.0123559000379967 0.0105959505707703 0.0112240100496929 0.00269126980559952 0.0147771147156445 0.0109115285861008 0.0118194414302501 0.00258844626560457 0.0147739933245961 0.0109089845325734 0.0118199280504554 0.00258835299876667
"result.18" 1000 0.2 0.1 0.25 0 10 358 0.115187489758991 -0.338672332667637 1.0174263183541 0.523387115592386 -0.0714428125279291 -0.296790210475033 0.976542936373995 0.521898883102881 0.136908428478097 -0.345702395684575 1.02473724480032 0.523403926765932 0.136897033894715 -0.345432105779682 1.02473136315514 0.523396249718265 0.0152168584649026 0.0121274742527432 0.0125930180358274 0.00282842943977576 0.0146579567862526 0.0121778143941135 0.0126615407890883 0.00283232277582795 0.0171884070160369 0.0121890498917646 0.0125118983558901 0.00258550836238093 0.0171783892985864 0.0121900647704577 0.0125136446291841 0.00258556009446974
"result.19" 1000 0.2 0.1 0.25 0 10 357 -0.0721929481889117 -0.353507603856931 0.898838334616577 0.494381463002895 -0.228008673426103 -0.316601374244045 0.871097751475949 0.495410755230509 -0.0647774559269596 -0.353806708119688 0.89891385339548 0.494139775736589 -0.0647774559269596 -0.353806708119688 0.89891385339548 0.494139775736589 0.0146022110760498 0.0121319667179081 0.011849124786121 0.00285013206295549 0.0141367182091959 0.0121834156846986 0.0119762970149887 0.00285247734560808 0.0165442007669843 0.0127551386900636 0.011878020776581 0.00314833010185006 0.016545415577403 0.0127588909309818 0.0118812352936284 0.00314836408672525
"result.20" 1000 0.2 0.1 0.25 0 10 372 0.11219408299196 -0.290371465827008 0.730789801592833 0.380966641363148 -0.0909384667139147 -0.249377338774998 0.699172296550804 0.385528775880919 0.134362219559327 -0.298096895250155 0.737043341452943 0.381069366978882 0.1343932450987 -0.298028716708063 0.737039301624182 0.380901147516603 0.0141252906354062 0.011448863587615 0.0117917151424991 0.00267864241922325 0.0134647208301689 0.0114934850851908 0.011869526554494 0.00270330960476088 0.016023593760406 0.0117466675467517 0.0124678731113643 0.00263423672808057 0.0160048437602572 0.0117383195580373 0.0124669157731504 0.0026338701924748
"result.21" 1000 0.2 0.1 0.25 0 10 350 -0.0465037565467803 -0.13341281367598 0.982926870330776 0.490089847321553 -0.227773906071618 -0.0998636555250646 0.944527546303603 0.487242332176253 -0.0432588764033006 -0.132666135387567 0.982856749715676 0.48996536601669 -0.0420628607715476 -0.133404799124414 0.983255163042873 0.489993021394672 0.0156108720866929 0.0119639458359511 0.0128701928823249 0.0031832084518954 0.0149751382246633 0.0120057113742795 0.0130369793616482 0.00317740787914914 0.0189662845654218 0.0128899699856861 0.011247412529004 0.00341175318726569 0.0189428175923713 0.0128766787324561 0.011264311062014 0.00341185170457806
"result.22" 1000 0.2 0.1 0.25 0 10 361 0.0727806079681417 -0.273786465842673 0.805088163546959 0.393145730513963 -0.111974029924757 -0.236784184595637 0.772429866403606 0.390200964795924 0.0684571668014168 -0.27410767641743 0.806020823441229 0.392913811250535 0.0676188792701796 -0.274174419854863 0.809987801646038 0.39223248877893 0.0150504527600904 0.0118571194050022 0.0123462138465391 0.00283999448165448 0.0144681516905919 0.0119182659982266 0.0123970498220832 0.00284257530330761 0.0166808547363905 0.0119892079670014 0.0111961177253423 0.00276396064090974 0.0169044335392489 0.0120010253677164 0.011219605168607 0.00276406983019066
"result.23" 1000 0.2 0.1 0.25 0 10 378 0.028978019891255 -0.35248485214244 0.983602836484572 0.442358339569513 -0.162702783096034 -0.310575959008911 0.941097856933604 0.445019718915486 0.0255550180398731 -0.352282721505517 0.983523898166674 0.442198604417721 0.0264048372300438 -0.352830417287995 0.983441398575681 0.442629749523705 0.0144935856880175 0.0115671631047849 0.0121469752245352 0.00309952768292983 0.0140760847910374 0.0116005585888145 0.0122585396637627 0.00308952786045036 0.0162731140493512 0.0114906482386439 0.0121530196525056 0.00308252966089739 0.0162487138039677 0.0114898353560118 0.0121491685416335 0.00308339765574145
