"" "" "" "" "" "" "" "X" "Z1" "Z2" "Z3" "X" "Z1" "Z2" "Z3" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"result.1" 1000 0.2 0.1 0.25 1.94591014905531 2 549 1.16297570818313 -0.0191682852919425 0.563715561272076 0.344358449694081 0.531627754766407 0.0322029390951295 0.459668023228093 0.318407943826977 1.73981831639546 -0.274811446336294 0.853219524398705 0.346770434062181 1.85881419738391 -0.318391815934773 0.933492385229801 0.354017590941928 0.0126855606988538 0.00763579756264491 0.00777066119710223 0.00196214005334875 0.0124215709469313 0.00773460084791593 0.00784206742180128 0.00194078548971352 0.0272694205721593 0.0092499558784353 0.00868945942183991 0.0020121343817532 0.0334479923922927 0.00993565330660352 0.00962044096855449 0.00194799818028187
"result.2" 1000 0.2 0.1 0.25 1.94591014905531 2 606 1.09402416240123 -0.0237869840094998 0.470112173108447 0.280617149971487 0.510632429473462 0.0251319954272828 0.379828000415807 0.269667840676338 1.66043415227078 -0.175666979975518 0.783293195239035 0.299439963871834 1.7308884988518 -0.204100079482052 0.834190541665444 0.298606873973915 0.0111745488494916 0.00683113509932073 0.00718019050495193 0.00149112035896568 0.0110304576969368 0.0068394428990968 0.00746297054457199 0.00147087311172667 0.0443981256133628 0.00768465177919615 0.0105137782161819 0.00147812331454285 0.0284204706389125 0.00728164037290525 0.0093835267285412 0.00145761005443048
"result.3" 1000 0.2 0.1 0.25 1.94591014905531 2 589 1.04654830474403 0.0370707153786476 0.595441067041579 0.32993743548949 0.428868821265876 0.0990327821248109 0.499168057740485 0.303188667310701 1.50263776742787 -0.121318338720643 0.843786677911463 0.331263727773625 1.58756600970925 -0.150014317679611 0.902367479832068 0.332474170109919 0.0115065631914297 0.00704529717588155 0.00822275150718724 0.00183873199168485 0.0110549089128142 0.00703362140544847 0.00827361360061812 0.00181520073988152 0.0249763860441307 0.00752395004315504 0.00946997911566214 0.00168796646800697 0.0275437775361643 0.00768898919168529 0.0101561730308614 0.00167597406194273
"result.4" 1000 0.2 0.1 0.25 1.94591014905531 2 580 1.24409609013006 -0.00467372200596867 0.678039952319674 0.320994567625228 0.556964916216602 0.033678427701584 0.58565737538843 0.310198600610508 1.91490839628786 -0.272131619445886 0.943415356302029 0.316435370427672 2.07072729653323 -0.307236817023315 1.04608870958035 0.327802527775283 0.0117177876596498 0.00711915132738214 0.0078406327306053 0.00175931961936904 0.0114028693363465 0.00711084658557163 0.00788121021432303 0.00175021072487278 0.0497645208139264 0.00833800116283583 0.0108298283214545 0.00210036663354313 0.0367379654921582 0.00838472861536047 0.0103502812776657 0.00200836662474171
"result.5" 1000 0.2 0.1 0.25 1.94591014905531 2 575 1.17276154428369 -0.0674617279195183 0.563650797455375 0.290109188772216 0.532515662361311 -0.00120700703555063 0.477478849967719 0.26863369016809 1.63149403746566 -0.262770178366934 0.782292447603484 0.293350542716891 1.72614290906921 -0.292475851559654 0.871917668524338 0.297026614910268 0.0122694306405299 0.00731431451508706 0.00803952835544575 0.00182624487852685 0.0118831336593906 0.00729447799038959 0.00814164396697831 0.00179986865353846 0.116068952529044 0.0124063331909099 0.0147587496010499 0.00189080387643108 0.0358713063890002 0.00893771828081832 0.0102847088293116 0.00178934678525825
"result.6" 1000 0.2 0.1 0.25 1.94591014905531 2 574 1.2567122081919 0.045525140868879 0.632392459991978 0.308254714912958 0.613863468999976 0.0865128661878429 0.508243838829323 0.290912444704423 1.70734731414842 -0.144914947553798 0.891769810954572 0.309630790687352 1.84091909021988 -0.162060204130012 0.994791854402408 0.312122419158027 0.0115445508341756 0.0071774846843397 0.00736449097968186 0.00186795485846387 0.0112321855191198 0.00725811047931016 0.00743478150416478 0.0018433475011639 0.0275465203739582 0.00818793620668369 0.0107073143769101 0.00187571667508871 0.0345910097780934 0.00852571530848102 0.0125343405923125 0.00188422984849236
"result.7" 1000 0.2 0.1 0.25 1.94591014905531 2 578 1.05654447962152 0.0677648470387801 0.497924923074649 0.37964313493009 0.361447015827294 0.162577161838303 0.379854173303575 0.345756128541613 1.8870902444226 -0.28203668099803 0.760928660777419 0.386806551231409 1.91836736461952 -0.330466381757153 0.800125616478029 0.387498089432031 0.0124855169859251 0.00745137287051975 0.00702013454361008 0.0017574909693851 0.0119385186958746 0.00748725316680009 0.00717836700966776 0.00176240571944907 0.0434573805871037 0.00997270300488867 0.00768593807111336 0.00174000392188351 0.104558767928874 0.015668957267822 0.0109102071958376 0.00177524404086163
"result.8" 1000 0.2 0.1 0.25 1.94591014905531 2 586 1.28603490101782 -0.0878251003871989 0.508006927342125 0.371668771461813 0.583686271387348 -0.0285468649546247 0.405780446886577 0.339700490187551 1.99784264985122 -0.308673399375575 0.789640329785587 0.38592667557419 2.14656619195053 -0.404349112074167 0.825380423938259 0.383086244244114 0.0115195949529435 0.00706578203574978 0.00777323235035474 0.00208204633743226 0.0110988604807354 0.00706251981529683 0.00777986840954984 0.00206217928884622 0.58839778916212 0.024387102046284 0.0364824778330843 0.00305034944676869 0.0610017371911226 0.00945716654925748 0.00957036954018136 0.0021766955569246
"result.9" 1000 0.2 0.1 0.25 1.94591014905531 2 580 1.21609686345252 -0.0209936779061899 0.423137931308129 0.358424615183577 0.597730670299503 0.0490497135806682 0.336091161283359 0.328730960280429 1.62052293995021 -0.222019400616825 0.700743008112086 0.34391728536486 1.68622584833888 -0.263869420369851 0.746535288428029 0.347241588259666 0.0112872292973983 0.00727530065795131 0.00735511593018808 0.00172963475726427 0.0108948716624466 0.0072868896697268 0.00754512056881345 0.00170546713428923 0.0316737047848128 0.00870792018948308 0.00975649624902252 0.00202011078181467 0.0258060260988831 0.00848372157569199 0.00947446377601405 0.00201540675637596
"result.10" 1000 0.2 0.1 0.25 1.94591014905531 2 603 1.2590956942055 -0.0147231144013223 0.584944710890946 0.284549922766283 0.594190337310763 0.0464823341580545 0.488664337533582 0.27198543609332 2.11945195545477 -0.319452145287044 0.949105988191839 0.297896983320842 2.16998235182978 -0.29457699127313 1.06994047897113 0.291443250761506 0.0116735485138952 0.00688495016083832 0.00786868069521194 0.00176725069664559 0.0113883264020026 0.00685223896003102 0.00805682084712426 0.00178556330269268 0.0588241683777747 0.0088689712226669 0.0111271755298923 0.00217022986167983 0.0406605022108745 0.00781589931266909 0.011332941627912 0.00214924317012087
